business_id,name,stars
VwMEFe2R0JEfBD0plkhelg,J Palen House,4.0
VwlQZUCGgVv_uBvKc-Cfqw,Oasis at Gold Spike,2.8095238095238093
VwwOBldGAc1xmVeIUKj3Wg,Sky Harbor International Airport - Terminal 2,3.0
Vx9ePhbQJYGJaZqICXAPrQ,Alamo Rent A Car,3.0
VxCnyVYn-FFgv6F1EqbdKA,Gold Coast Hotel & Casino,3.1325301204819276
VxGhGeqduLlK7yoKxRBomg,Enterprise Rent-A-Car,2.0
Vxyl0MIIj46oUkrk7v9Elg,Red Roof PLUS+ Phoenix West,3.2
VyeBkiXbAACwsxc-h0tJFg,Best Western Parkway Hotel Toronto North,2.0
VyjyHoBg3KC5BSFRlD0ZPQ,Caesars Palace Las Vegas Hotel & Casino,3.0463576158940397
VzP8ptZ0gyuzAXbUH5Plmw,Woodside Lake Park,5.0
VzRezpYBTribDucST3Wgfg,Enterprise Rent-A-Car,2.0
W0pXumyES-Ug8ozl1oOyqw,America's Best Value Inn,1.0
W1QiqlXMquGuivZb4TPfHw,Hertz Rent A Car,4.0
W1fPf248xyubhrBqfJ3PrQ,Hotel Novotel Toronto Vaughan,4.5
W1py_DxZqjOG2TLQJxzsrA,Radisson Hotel Phoenix City Center,1.4285714285714286
W1wHSKsBz9Rwu0XwYb-zsg,Witchery Tours,4.25
W2RwZhNfTZk0KTkRMJxZYA,AAA - Montford Dr,4.5
W2rmrEJnMsA2jlRE0ymDpA,Motel 6 - Phoenix East,2.0
W3HK_fNzim0paEyhUN1iXA,Maple Leaf Lounge,3.0
W3RYRiwXyPDS3ztG7iGZPg,York Region Transit,1.8
W6LfKzKRHKqLVf4Ry28T-Q,Pleasant Harbor Rv Resort,2.5
W7UxnVfXdUFm5OlJz0KBhw,Nite Tours,3.0588235294117645
W8-Bsk_hHg5pxbt4EhmPWQ,La Quinta Inn & Suites Las Vegas RedRock/Summerlin,3.6
W8_CREwb8lvpNo6xVBQMMA,Hotel Elegant,2.0
WA9GVDwk_7w1J1DmO5EC6Q,Elite Car Service,5.0
WCQ_hJlH7QFkr0rh2sa6HA,E-Z 8 Motels,1.0
WD2Rkqd1gLM5NibkkPqm1g,Homestead Studio Suites Hotel,3.0
WDpBUEgbFZ6hrViInkVAig,Pearl View Guest House,5.0
WDr5_l4TEoFSu8w2L_a0tA,All Things Aquatic,1.0
WDwZinX5X4vy8G0onzE_LQ,Econo Lodge,3.3333333333333335
WETHRoXB2IbixndSlOktJA,Lulu's Bread & Breakfast,4.0
WEtbc5oewinsWdhrXDcojQ,First Choice Moving,4.689655172413793
WFzuPuQgmailbOEpkjLHIA,Vegas Black Card,5.0
WGpgb6L3knlJctBOABYHQA,Madison Manor Boutique Hotel,3.0
WGx8xzim-5whlePsNP8YZQ,Bob Evans,3.0
WJ3QwG9YKvkVkAy-CgZy4g,The Beverley,2.2857142857142856
WJVDUT13ZpB698C8VN6tww,The Whisky Attic,4.7272727272727275
WLAoOMm_j2ZMffndKCRrpg,Aries Limousine,5.0
WLRregbgtb3t1gCtInNIhw,Sin City Parties,5.0
WNZtLVnNURl-lJsqa_YCYQ,Great Wolf Lodge,3.6904761904761907
WO8oTBxTdvdASAzIzmOeBQ,Country Inn By Carlson,3.0
WOuE6HtLVTRothIN-zy4Pw,Kimpton Hotel Monaco Pittsburgh,4.172413793103448
WPUdfSYjTkIH4tGoOtLQbA,Molly's Trolleys,4.0
WPW6AFcvhIjoE9r_nTfbWg,Jones Moving & Storage,5.0
WQ8XMhzBORUG6r5GQuZ7hQ,Elite VIP Tours,3.5
WQl3Rp6QjYxih9HNhGEMEQ,Valle Del Oro Rv Resort,1.0
WR18M4vP4g1jXfNsd9lYjQ,The Wigwam,3.688888888888889
WR2J_AufGGdPrJobNb5GHw,Aji Spa,4.642857142857143
WTlT_YIv_qAwYWIa9i9HOA,Distrikt Hotel Pittsburgh,2.5
WU4wM-uD1INThG6F3sGzCQ,Kimpton Palomar Hotel Phoenix Cityscape,4.560975609756097
WW7R9IbHf3BaoH68Z41Xzw,WOICK Outdoor & Sportsware,5.0
WX7mCPdD97AbeG_LAwQOyQ,Escape Campervans,5.0
WX94tUgaeWH4I0-HqNnJng,Auld Reekie Tours,4.4
WYw3Uf56DT5IwpaLNnCH5Q,Vdara Hotel,3.7943107221006565
WZBvyzR0Xxbsxf8PijyGJQ,Cleveland Auto Livery Limousine,1.0
W_YJsiGTHPExzqDoiDzTvg,Glen Rouge Campground,4.0
Waw66nHiYV1p2CzdUdy1wQ,Tesloop,5.0
WcTi4zhPsm5fYfX1ChGYcw,Sin City VIP,5.0
WckCtqnKLHnEV9Z5zVYXdw,St Lawrence Residences,1.0
Wdz6G6q7WeTaJ8m-YtsSdg,Days Inn & Suites Tempe,1.0
Wfrls_OWWbVHFGGak2PHig,Yoga Yoga East,4.0
WfzZ2V4PPMe7IP9iKak-iw,Enterprise Rent-A-Car,3.6666666666666665
Wgj8dI74HETaldI3dIZ7vg,Renaissance Phoenix Glendale Hotel & Spa,3.5
WhcsPw9DvJv7AuN-gjreAg,Valley Metro Light Rail - Roosevelt Station,5.0
WhhiuK5kCjR0nYcAcaX-wQ,Rtc Fixed Route Services,2.0
WiWCtinRtykBC6DCg6w3Fg,Charlotte Douglas Airport Overlook,4.4
WiXCsN5r41fFfNr7iVSyQg,Avis Rent A Car,2.0
WibVrVwJAD5gZC3DqAGauQ,Carefree Resort & Conference Center,3.0952380952380953
WifoBLCzjUN38wmApackxQ,Hetzel Hotel Löwen,4.75
WjEtP48eCTevfYYJLVCypQ,Quality Inn & Suites Airport,2.2222222222222223
WjlDx3K1H9inCqr8j2vn4A,"Mcghie's Ski, Bike & Board",4.0
WkM3i4G8HBvREH43o6mAgQ,Avis Rent A Car,1.6
WltzLb6qSP-K8pODuHJDYw,Baymont Inn And Suites Madison,1.0
WmdpqWnCpFVNfm8jW4T71Q,Green Cab,2.0
WpCgQxsoQwVNDdWb88zj-w,Hattie's Doggie Day Care & Boarding,5.0
WpfXYtBebEcTA_8O8kyD9g,Holiday Inn Express Frazer-Malvern,3.0
WqRdjQFblqU-Zsb4NKM4kw,Henderson Taxi,1.7777777777777777
WrqOg_vNqrrFMLBSm-XvOA,Dunkin' Donuts,3.6666666666666665
Wt6TiAPpOonQgUlcbZCjlQ,Arizona RV Rental,5.0
WtqzJcXEt5lc0hSeJ-bAJg,Bob Evans,3.5
WuzlbXL7nda3SDFOEWaHZw,Holiday Inn Toronto-Yorkdale,4.0
WvDYYDhwmpN6-RfCgjKCkg,Trailhead Ranch Equestrian Center,5.0
WvybaXRWYYEdZ_J_6Tvskw,Hotel Plateau Royale,3.0
Ww-sicQOYe819SMeX5VoeA,New Plaza Motel,4.0
WxNshyP0hWVyD5draIXe4A,Hacienda Hotel & Casino,3.5
Wxxvi3LZbHNIDwJ-ZimtnA,The Venetian Las Vegas,3.9693356047700172
WyxVRqbBBE0CxdC-84cD4Q,Fairfield Inn & Suites by Marriott Madison Verona,5.0
Wzyp77adH9sVIqZ_DGtiJA,A-Z Wine Tours,3.5
X-WXPGYuuknAjZkpYGeRiw,Alexis Park Resort,2.3225806451612905
X14SaPWoPk5QKJGLWcqLZQ,Courtyard Phoenix Chandler,4.0
X1znRmmqMOSpN7LGVhAHQw,Bob Evans,2.6
X2EbcQ0VViUMmx5we0BM1A,Arizona Bus Company,5.0
X3NL57KLFu3zT1FBOYjnLg,Clarion Hotel At Carowinds,1.0
X3W-ddwbnZ2uAyYOxcYu3A,The Westin Kierland Resort & Spa,3.526315789473684
X4YRifOV-5KObXYnwywzXQ,Krummbachtal,5.0
X4rz4RgG6exo0KnREVr7AA,Saute-Moutons Jet Boating Montréal,5.0
X515oqh1pPblC-W9dnyshw,Wyndham Garden Charlotte Executive Park,2.5
X6jE3rB0dE0kVxXQYtS_fg,Quality Inn Airport,1.4
X6quT8xyPGuvf9wVk33K1Q,Phoenix Pedicab Service,5.0
X9RnKgDyx_unjAHzibqgRA,StoneMan Climbing Co,5.0
X9ZbxExW5duG5q6sn-2COw,Bike the Burgh Tours,4.25
XAM8bZWsEKBTzOeTOz2qEA,Renaissance Pittsburgh Hotel,4.043478260869565
XAZotgS7gG1wRTy2W2w02g,Vegas To Hollywood Tours,1.0
XBpxxklKyWDebnSnTLy5Ww,Dollar Car Rental,2.066666666666667
XCBHRifN6A5sLhxqN9Fssw,Courtyard by Marriott Cleveland Beachwood,5.0
XCSQ3acIY2wFGz-MzVOt3A,G Adventures,1.9090909090909092
XFUbZ0IgQmzxE8qALi1LNg,Red Roof Inn Cleveland - Medina,1.0
XFZwZTABDk09jfv6tEJR6Q,Ma Bicyclette,4.0
XFp3kd2f0TIC5rLAnIIOAA,Embassy Suites Phoenix - Biltmore,2.730769230769231
XG4sSq0JQ-3o3KrN-0d8Pg,Drury Inn & Suites Charlotte University Place,4.2
XGwMA2oWehuq4jZramqFiw,Impéria Hôtel et Suites,2.0
XHLfJg62Jf53Fgz9zYCxIA,Magic Rent-A-Car,1.0
XHrPQKUTJXJGPH9etKUYUw,Courtyard by Marriott Toronto Downtown,3.107142857142857
XHuDSjhdEdir6-ztSyCvHA,Apache Lake Resort,3.0
XKOqtYUwwSiNvJeD4aM9-g,Town + Country Volkswagen,1.0
XKaEQFtKnU3_Gaduje4Nhg,Ho-Chunk Gaming Madison,1.5
XKkpN2xn680w-A8H2lhxNw,Fairfield Inn & Suites Pittsburgh Airport Robinson Township,4.333333333333333
XMK_77xByzVXalvcOei24A,Pink Adventure Tours,5.0
XMjIahJ3dXQ-FXqRdCPHMA,Howard Johnson Inn Cleveland Airport,2.0
XO2hZb0xC8jTexSHG4SxFg,Aéroport International Pierre-Elliott-Trudeau,3.4074074074074074
XO9KHduml2Aa8RipUkDwQg,Quality Inn & Suites Sun Prairie Madison East,2.5
XPdKr_y10JAZ6rQ3-zAxGw,Adventurous Stills,4.666666666666667
XQ918GynxmfGImWK0SNKoA,Holiday Inn Cleveland-Strongsville,2.5714285714285716
XQETjKH84gxDrAiz2lH7Wg,Milk Bar Las Vegas,3.418918918918919
XRXj8BhR7fDP-YWFTEZn0A,LV Top Shelf,5.0
XTdjc6dQXk3vBYi6f-S_uQ,Champions,2.8333333333333335
XW5eMtoMuPDnvtCnoJrKxw,Budget,2.076923076923077
XWHNhTUceLZsFwdAhlHX1g,Tigerlily,3.5454545454545454
XWKxmSw5ioWGLBzN1GAESw,Bloor GO Station,3.0
XXgiclB5kjH38YD29pshvg,All N All Moving,5.0
XYplxMAeI_DZTfCz4XkWSw,La Quinta Inn & Suites Phoenix Mesa West,2.5714285714285716
XZSGnWRheNP1ZkNmbIr1Eg,Hyatt Place Charlotte Downtown,3.7333333333333334
XZVibkEH9kD6dBLC48azKQ,Avis,2.142857142857143
XZcy57Yznrd2AUATaLu1dw,Vegas Western Cab Company,2.3333333333333335
XZuyrMCexj6aQRSMBiTDKw,Holiday Royale Apartment Suites,3.0
X_KCBDewm7tY7PM2BhX28Q,Comfort Suites,4.333333333333333
XaF8o-CCOV4OazVzOWLQpQ,Holiday Inn Express & Suites Mentor,1.0
XaF8tZE_ptprzx0QPLFDQQ,Hampton Inn and Suites,4.5
Xb9gBMPCrgZ2ylESj82AqQ,Ramada Mesa-Mezona Hotel,1.0
Xbd_sL81qS3eMqISjHrW4g,Enterprise Rent-A-Car,5.0
XbvHDWw21pf6sW2PmnNdYQ,Courtyard Scottsdale at Mayo Clinic,3.25
XbyHr4Br9A36D0adtyJn9A,Zoom Rent-A-Car,1.5
Xc0mTKh_kWzXhOB4E7b0dw,U-Haul Moving & Storage,2.0
XcUkNfyJR4mt_usufFwSRw,Charlotte / Fort Mill KOA,2.0
XdVZQzLPHV9Zd2I8lWNf8g,Hyatt Place Scottsdale/Old Town,4.0
Xdv7w4SB6NTRSXMAHS90zQ,Twin Palms Rv Park,5.0
Xetj2Edl7dVdWb2sFX2X5g,Rv Rental Outlet,4.466666666666667
XfPNKJ0yH6HexvLV87jvaA,Black Car Service of Bucks County,5.0
Xgsee41oOAKYa3Cap2tIgw,Advantage Car & Truck Rentals East York,1.0
XhZlS7LbbGXo675Q4r8nFw,Holiday Inn Montreal Centreville Downtown,3.0
Xj6doQ6IL1_vovp9XtDu6A,Hertz Rent A Car,1.0
Xj9-3TWTUi_e1H6a98l7kg,All Valley Transportation,3.3333333333333335
Xja5SpeP5tQ3DnY3ty11OA,Holiday Inn Express Deforest,5.0
Xk05B3MApfGZB-s3vQkuyA,Cleveland Jet Center,1.0
XkNQk_8MfVcpsZVWjHHPUg,Akron General Health Center,1.0
Xl0y5cXEPCi-Kd4Dw_8gng,Days Inn Madison Northeast,3.0
XlYMcyTdga57MibKjF67tQ,Casa Mendoza Restaurant & Motel,4.0
XlasIJaHS0UCJavGv0ZF8w,Mt Charleston Lodge Cabins,3.3333333333333335
XleKWvPC155ZlkY31b_4rQ,Above and Beyond Movers,5.0
Xm7kGgsCyJ7MaUyVdSQWgw,Harambe Afrika,3.0
XpWFDkRm3Hk99DbC21c3HQ,Nellis Cab Company,1.8
XprdLuHWV2EeZguT990IXg,Rent-A-Wreck,4.75
Xq4m6JW3ILsvtnL5DW5_Mg,Enterprise Rent-A-Car,3.4285714285714284
XqnEj_rX8RmrlvbtMm6snA,Comfort Inn,3.0
Xrwp7E9JjpVqeQH9CR73SQ,Atlantic Aviation,5.0
XsArjq_b3dSWKi_vYW9LMA,Admiral Inn,2.5
XsSXlTHBjQAoXGou86bENA,Ucruising of Richmond Hill,5.0
Xto5aH21CGwXI5FcRAxXXg,Ramada Mesa Phoenix East Area,1.6666666666666667
XuS_k7rrv8VTvu2defcPTQ,Trans Canada Car Rental,1.0
XuVosWbOWI8I2bLNS7oYyA,Embassy Suites by Hilton Pittsburgh Downtown,2.6
XvJNwf3EEqTjQdJZpm_RXQ,Cleveland Marriott Downtown at Key Center,3.789473684210526
XvLyXyRolxG6_yJ7-J1bSA,Hotel Le Dauphin Montreal Centre-Ville,3.8333333333333335
XwV2-lISDp_5Acy72bA8Qg,The Platinum Hotel,4.060975609756097
XwhDBNra9t3lgk1JdYlUOQ,Hardy's Reindeer Ranch,4.0
XyMshAvhd0HfrIbg59Qayw,Oasis Boutique Motel,3.0
XzCAgk_JBVVuF1s9NV6gYg,Mascari Auto Center,5.0
Y0n8Vb5OIHIqCZKk54R2vg,AAA Sun City West Office,5.0
Y1FmaM4sR6mII_06op7jnw,Sleep Inn Champaign Urbana - University Area,1.0
Y3HQpwj_WMhGGls3uh_k_A,Hilton Garden Inn Madison West/Middleton,4.4
Y4fEZocuawTt3H1Jz18_fA,Budget Truck Rental,2.4
Y5sbMzXYYBHFBUa8UjRfsw,The Suites,1.0
Y6kwJBaVKszCge-rzPfabQ,Enterprise Rent-A-Car,4.5
Y7TAFsr6XBGwzxpsnLkyPw,Road Runner RV Park,2.0
Y7al_T_o06-AmCdpJfcNfA,American Executive Inn,1.25
Y7gp8KjfxuH7mlsSj9ewQw,Village Inn,3.7
Y8E_FulZ87vJtoyPdAqM0Q,Liberty Cars and Trucks,1.5
Y9cjQgho2Bua9KpyEz4AgQ,Passport Health: Monroeville,5.0
YAMUUNyLtAJamKQvT-jejg,Avis,1.0
YB1gd1ZYUkAXM378BgStrg,Hertz Rent A Car,1.0
YBT8Tycbn5YO3oBiLykSjw,GrandStay Hotel & Suites,5.0
YB_ApFECJSpZ1elBttw20w,Arch Vacations,5.0
YCMjj7OaCYpXPplTBKonUQ,El Palacio del Sol,1.5
YCoLBgh973QSp-OmnwMWSg,Downtown Acura,2.3333333333333335
YDy_6nV9fSCkSXvxzaEPLg,Body Kneads Massage,5.0
YEh-PiExa0E3p71Nn56umQ,Sanctuary Spa,4.461538461538462
YFj05UteXLZ_ntk709REAA,Arizona Balloon Safaris,4.333333333333333
YFo46GHDvAMUvWcYS9YuQw,Holiday Inn Express & Suites Phoenix-Glendale,2.75
YGETnPUejkVPiQOGwLxMUQ,Embassy Suites by Hilton Charlotte Ayrsley,4.25
YHCKSQaC0NkL5646zfVF6Q,Ghost Bus Tours,4.0
YImHrCZuno3dUQhTGTSRWw,Moving Ahead Services,5.0
YImRi9ml-JBcF5soWRoSDA,Persevere Private Hire,1.0
YJ1PGq1ahDEMZY0U8sVC9g,Annie Bananie Las Vegas Tours,4.6
YKSsuVyVLJy63GJDzy4mYA,Las Vegas Haunted Tour,1.0
YLDWLAmWrY8h0TSLjy1DSQ,Comfort Suites Phoenix North,3.5
YM3LNvNq4P5EIacTB0N6hA,Sleep Inn University Place,3.4
YMHgCH552sy4vnjcDnSEbg,Diamond Taxi,1.0
YO2j8NDbNFUResYvU2_ZAQ,Apex Grassmarket Hotel,3.125
YOU02vm4KXw66YAQk1kD2g,Enterprise Rent-A-Car,3.857142857142857
YPoS63RfBpMuLDyZYBmotQ,Little Dealer Little Prices,1.125
YPxSsnLiw_KUQLdIUuYpIQ,AAA Cab,1.0
YQbIopqTu_Ngm2BdIM5kpA,Greater Cleveland Regional Transit Authority,3.1
YSCFJzxTMM-nyluKsFw4XA,Hotel Filderland,4.0
YVt-Da2CplTzqLKu8JFD9A,Trolley Pub Charlotte,5.0
YWCkvcKCl5J8cYRNleGSzg,Belford Hostel,3.0
YWZchhBTNUpNt4kACvKu5w,Zheng Travel,5.0
YX4pDgaxIAw1DWqIH87xKQ,Eglinton West Subway Station,3.0
YXwYUDFAQD1sNm2c_5rT7g,I Hotel and Conference Center,4.666666666666667
YYc4p6GjC4U_XhiP86yS4Q,Ambiente Africa,4.545454545454546
YamOmotDJryTO3z-ACABUQ,Mesa Travelodge,2.0
YauUnQUa9txiPPCQn4RvzA,Las Vegas Mob Experience,3.125
Yb-ToSUXWwjy4sdpSWUt_A,Four Points by Sheraton Cleveland Airport,3.5
YbpP_ZlcZs1RKY6O--_Ecg,Enterprise Rent-A-Car,3.3333333333333335
Yc5EEpDbDrlqEUBg4LR51w,Extended Stay America - Charlotte - Pineville,5.0
Ycn-l-X6joxbVQzgxjXpRQ,Hyatt Regency Scottsdale Resort & Spa at Gainey Ranch,4.038461538461538
YfPHR6jEvjPzQw0JsbdeYg,Steigenberger Graf Zeppelin,2.75
Yjp-kFggkI8vage02xXTsA,Alan Bible Visitor Center,5.0
YkHd_jANsjKWZu42xhkaKw,METRO light rail,3.5625
YkbV9Bn9Ohl4vlP-wesvgQ,Cruise America,2.5
YknjJfrNaz8gLiQ6p_R71A,LA Epic Club Crawls Las Vegas,3.125
YlfxqUoU0DbeazhOOvKmkQ,Dollar Car Rental,1.0
Ym-vpuGrHOJwxsgVQfxoNw,ACE Rent A Car,1.0
YmOt1JwjBn_474ixTRxV3g,Enterprise Rent-A-Car,5.0
YnLPc0relYj7rU5vBfRbZw,Hyatt Place Phoenix/Mesa,4.533333333333333
Ynjc9q4JH-42tuSM7GFDWw,Economy Rent a Car,1.0
YnqfWzArB4qSt4jjnA1k3w,Apex City of Edinburgh Hotel,2.6666666666666665
YnxDKI4gZQ6w_J__U_uWQg,High Street Hostel,4.0
YpcCeLrNZOzZ37CCQ-FS4w,Wingate By Wyndham Streetsboro/Cleveland Southeast,2.0
YqN6cOlehztpqoDY1A2Usg,Soho Metropolitan Hotel,4.222222222222222
Yt79ZSMVv31Y5fm2fRchQQ,Valley Metro,2.0714285714285716
YtRAVS7pCgrd8dmJi0hNcA,Marriott Montréal Château Champlain,3.3
YuChxb7oNlJWxeZrrdUiNQ,Embassy Suites by Hilton Charlotte Concord Golf Resort & Spa,3.125
YutMST6aEPxhZkfc6JB8fw,Bertram Inn & Conference Center,3.2
YvN7E5lcYNYT5PWFZbUq1Q,Ramada Las Vegas,3.6666666666666665
YvRK5rOXF8N8pjTYLV639A,Discount Car and Truck Rentals,1.0
YvVEZIfkxRktT07IBpXilw,Hilton Garden Inn Charlotte/Concord,5.0
Ywm-VQOw1TAQJXTCVaSYpA,1ns Group,1.0
Ywz335Xo16b20kXUZFmG0A,Budget Car Rental,1.0
Z-WDoWH5k4dfxSJ-cR4ypw,Holiday Inn Express Irwin,4.5
Z0kWoNuMLYP4b2JIJ9H7Xg,Center Bar,3.0
Z1MW0kBrXBnMWEZuUoWcwg,AAA Paradise Valley Office,4.666666666666667
Z1XXRz6n1XGauj88W2LL_w,Wigle Whiskey,4.730769230769231
Z2RFKsCCYQy2wqRcEotu7A,KOLI Equestrian Center,3.75
Z3GVMJuFuGhf3rweIayJ9w,AZ Limo,3.5714285714285716
Z3dJG3W9xrxegM5j8ny74w,Admirals Club,2.3076923076923075
Z5yKM3_FnbIUb11aitCYaw,Hampton Inn and Suites,4.5
Z72kvXsHfQgJNIwsfSOrbQ,Hilton Charlotte University,3.75
Z7uMTaD_abwTBqA9L1Qlzw,Days Inn Montreal Centre-Ville,2.5
ZAAnaehPgtWPESHu7H9J-w,Papillon Grand Canyon Helicopters,4.2
ZBMpaBsFtXVW6fTTSztOLg,Ibis Budget Hotel,5.0
ZCSNC2KPZih-_pVvZ9rVSA,Westgate Painted Mountain Golf Resort,2.2857142857142856
ZFOf-Ia5hPorybStGVoW7g,Hertz Rent A Car,3.0
ZG61roUVrTZYmmavoMepWQ,Days Inn Stoughton WI,2.0
ZHD7UNrrLz7jxEHikHrvEA,Wilson Air Center,3.0
ZHYsiToNxOR2lFptJDRidQ,Unicorn Balloon,5.0
ZHqFUWWy--_bRoeyfLHKBQ,Sandeman's New Edinburgh Tours,5.0
ZHqWq4Tc6JplK5V1cV-TDw,Shalimar Hotel,1.0
ZICWv5XK21-QzY47ZcijKQ,NEXUS and Canada Border Services Agency,4.0
ZIQrmmK86wQXVowgLsjW5A,Paul Kitching 21212,4.4
ZJdi1r1VpJ5SSLomRO_33w,Hilton Garden Inn Las Vegas Strip South,3.7333333333333334
ZLofIeFAe21ViQUNORvCsQ,Residence Inn by Marriott Champaign,3.6666666666666665
ZMTYz2Sjx1D9u2l3bW43PQ,Mazda of Toronto,3.0
ZMjt4_t2yv5yXFjtBRw0yw,Scottsdale Taxi,5.0
ZNXeI3fD1eZt9k3UrwukIg,Avis Budget,1.3333333333333333
ZOI7DKPUxx9zZA9lAHqugg,Hub by Premier Inn,4.0
ZR6fHDmKgocLUPtGEa8fyg,Hotel Theodore,3.0
ZRvpOsX_1ZPPzsSZnYHZHw,Bob Evans,1.5
ZTKtzIGm8Sq93beLHlzQ8A,Clarion Inn Hudson - Akron North,1.75
ZV-HWraF87aQTH-lczNRXA,METRO Light Rail - 19th Ave / Dunlap Ave,3.0
ZX1dtmAJfaOPrZPRU39ayw,Homewood Suites by Hilton Phoenix/Scottsdale,2.4
ZX9lDyUg4qOqWtVZn0-uqQ,Wyndham Cleveland at Playhouse Square,2.4782608695652173
ZZ5KRLz9TuNs66Y2KYsxRg,Resort Stay International,1.0
ZZPLE9A6r-Wszc8EdYoVEg,Desert Rose Resort,3.347826086956522
ZZaWT8wUtkdBW00MiXru2g,Bob Evans,2.25
ZZkHnLmidRfcm4_bE-6dhg,VIA Panorama Lounge,3.6666666666666665
ZZvfSjOT8x46lA5eNVB90w,Delta Meadowvale Hotel & Conference Centre,3.5
Z_kpmtv1DtHGUHKeYlMpJg,Montreal Scooter,5.0
ZaQhwcttuWZTZ14qxn4lZw,The Place,3.0
Za_JMp4_aqgehHwtTVZoOw,Mommy Rents,2.6666666666666665
ZbOGO3XvPoViPYB6cfIDKQ,Best Western Inn of Tempe,2.25
ZbQC5MCxZPg2HhrQ2VV4lw,Budget Car Rental,1.3669724770642202
Zc6pf1q3sbB8Lbjrunz-FA,Courtyard Marriott,2.5
ZcN8jzk6qhvn9TBT92AhmQ,American Airlines,3.0
ZeEPwPmN7SP27xiE6kQnoQ,Arizona Grand Resort & Spa,3.104651162790698
ZhLDShf9HUHM6wr318fcog,Spirit Expeditions,1.0
ZiJVt1CsKoXyqSOZW8V4-A,"Comfort Suites Urbana Champaign, University Area",4.333333333333333
ZiOWBZAgaiVJG-u7nX8IgQ,Arizona Food Tours- Scottsdale and Tempe Food Tours,4.944444444444445
ZjSzUWHtnpCfjsa7CksSOg,The Signature at MGM Grand,3.770034843205575
ZkMIfqr2Tg9EBY3dB9fHqg,Linde,4.0
ZlCSsWS07JulSBIQlrbF5w,Black Cab & Limo,5.0
ZlzaWeCfbQ3IZB0_lC4rzg,Country Inn & Suites by Carlson,2.0
ZnSS0-H923TrXG8q0_JXuw,Rasthaus Sindelfinger Wald,3.0
ZpPd9a-Tv_NGXh8P1ivjzA,Starr Limousine,1.0
ZqjJnu6h0e-y1wth43Vxbg,Whitby Harbour and Lighthouses,5.0
ZrLbbQgP786SROntQ76DOA,Residence Inn Edinburgh,4.333333333333333
ZsMO1gdH1s0hIlEZ6iGsMQ,US Airways,1.9333333333333333
ZsgYqzWOtDwtBwRRxdM94Q,Sunflower Rv Resort,5.0
Zurx3BplOp3C0_UM3_HxwA,Uber,3.4
ZxYPXtZQ-6DFyl4VQkTELQ,Washington Place Bistro,4.37037037037037
ZyRpz19cPLgpuc0jV1FzhA,The Only Backpackers Inn,5.0
ZynSNEGuPvGCj3eYIaLPlQ,Pointe In Tyme,3.12
ZzL6VEYXlSp-6pW8i27XoA,Prestige Travel & Cruises,5.0
ZzMjnEFOVmSLP3oPzJQDow,Sawyer Aviation,5.0
Zzl4ffV9kFY3yOSSgyRUBQ,Binion's Gambling Hall,3.186046511627907
_-TX913SZTfkZuUYB76vPQ,Mt. Charleston Lodge,3.5714285714285716
_-_7GkvA7yt58R33yOe7tg,SpringHill Suites Las Vegas Henderson,3.1
_-vDX3omTBcx646X5TRpfQ,Sierra Grande Residential Suites,5.0
_0Dnm5H7LdZJjfpCgb3-UQ,AAA Aliante Parkway,2.3333333333333335
_0kJ2tIP_nfWNar2GaA40w,Efstadios Fotopoulos FS Hotel- Stuttgart-Böblingen,4.0
_0kkH9QsIkc3zwgC5_NO0A,Salvatore Vineyards Tasting Room,4.166666666666667
_1t-Cxb39F43ta-rtN_hfg,TownePlace Suites Charlotte University Research Park,3.0
_2sW-m_rQgBhBlVRYQRIzw,Courtyard Scottsdale Old Town,3.0
_4SL_U-lS27l8mH4gU6Qjg,Southern Airways Express,5.0
_53xaIkIQKOa_-v0WV7YCA,Hotel Berlin,5.0
_5r_Q5aWvw33XDL58u2oSQ,Alpine Valley Ski Area & Party Center,3.5
_6bUHdOaxoVPa1IlEMV8Gw,Aridus Wine Company Tasting Room,4.076923076923077
_6zwJv5LB_OwT9AHvbcR1A,Scottsdale Park Suites,3.75
_9SovS-b5cZOaqiqUO7vYg,Company Car & Limousine,5.0
_9qkjnzVYblBTFdmKW4RHQ,CamelBackpackers Hostel,5.0
_BELd09Ppp0aMUTW-ItJfw,Enterprise Rent-A-Car,3.6363636363636362
_CAZ-qMyH4SnXYBY9qs1Ig,Whitebridge Hotel,3.0
_DjsTbIy7QKJjzmTBSxvdg,Staybridge Suites Las Vegas,4.6
_FHuYyPSsAhQLCkdo-3WzQ,Royal House,3.8
_FKBxtZpTvJNd95b32y-zw,Spring Hill Suites,2.0
_GarnSDjP17PMu_z2-GGCA,Vape Inn On Carson,5.0
_Hb0sjOM5mhIfYbFvCEr9A,Residence Inn Henderson Green Valley,3.3333333333333335
_I-WdmpqXlcnv6yWR414Sg,Windmill Suites In Surprise,3.125
_IfwKbnSD2UK7PUS7qn-Ig,Homewood Suites By Hilton Phoenix-Biltmore,4.333333333333333
_Lm7t08Bnq_ai-nQkKO5lQ,TOD Hotel & Hostel,1.0
_NbvuglnRM0ifUHFDvIlbw,Pedego Electric Bikes Scottsdale,5.0
_NkmG6_NoYnw7nIK8yKl-A,Atlantis Concierge Services,1.0
_OfYpIAvThaDklb4Lb4tvw,Motel 6,4.0
_PIxbGyLZONKMI3MV8sR6w,Red Roof Inn Tempe - Phoenix Airport,4.0
