,business_id,review_id,stars,user_id
18829,-Ucy8i4uc_OzN8y5fkGVaQ,yhUUXZnpYAncH_36q8vNGw,5,gSQnppftzwIUbdwcnHl2JQ
18830,hRK876bEBdPYAJKbg6pCEw,5RR8SyP1WR30nKpQTODv4A,5,gSQnppftzwIUbdwcnHl2JQ
18831,t-o_Sraneime4DDhWrQRBA,jdKa_KkuQTcw5iB_tMcHCg,5,eipO40vDyfHFXug2ElJ7Yg
18832,okO10H5YosYF020aXy2Hrg,-ELUJ1s2WXtPNnnRRyCuUw,5,eipO40vDyfHFXug2ElJ7Yg
18833,uanCi4OGc1mHLGl_AT4JhQ,wTTbltdBnSfN1QPTJe-YmQ,4,eipO40vDyfHFXug2ElJ7Yg
18834,eEnNw3_hBvxcFHyr23kAuA,3MforKmyWxBVIJRI4s58DQ,4,eipO40vDyfHFXug2ElJ7Yg
18835,diaiQrxYFU1V5qxrFnW9fg,0GytLDDj5To7oH0uam-KVw,4,eipO40vDyfHFXug2ElJ7Yg
18836,rXtKk6YBADimPzUIlpn16w,HcXftBHBIHJ0Cav0EcssSg,4,eipO40vDyfHFXug2ElJ7Yg
18837,FaHADZARwnY4yvlvpnsfGA,aB3TZT-AwFTXE43FrGYbGQ,4,eipO40vDyfHFXug2ElJ7Yg
18838,LkMtMHVetws5_7QfRjPtlg,q3S1cRJnCVDx0TfvncLttw,3,eipO40vDyfHFXug2ElJ7Yg
18839,tUd6dKEfrqF2sj0nu22C-w,ZsB8FL-HL3IVyUXf-m77VA,1,Ffvqpj-TyMdfPCbUT-7cKQ
18840,eEnNw3_hBvxcFHyr23kAuA,2d8yQs84lbSctgeKtMlWXw,1,Ffvqpj-TyMdfPCbUT-7cKQ
18841,RhEvP5flF6KoPriMHmVYGg,RAaM_x0jJvP9iecKuAqb7Q,5,sL9dYZyNLpzLD3cfTWwyOQ
18842,aOAVrtAOpDTeA_WFtiRAOw,X7NfaHqEVt4gfGx0mVZ6cQ,4,sL9dYZyNLpzLD3cfTWwyOQ
18843,TTDMJetAQKfxVzKZy4Z_2Q,RtGmR-4piOkSbFXggKqDlg,1,amTf6mRtdRJkWfT2lxxJGA
18844,FGRw7knltfK9q4Z6_hev6w,BSJqUx1aE_zEQj_xD6a2Dg,5,xujUucJQPZE3I5z_qZJbzw
18845,hS2KMIUbhK401-nf98Bdyg,tcKZHegRp41S9XQVUdXP8Q,3,ipvFXZ1hSvhu7k_Kss3v2w
18846,ts5sAx5cRAkZkWAL3H22Cw,bPxRWpDE6RzVJlgThZby4g,5,I-TeLUUmN3zQRkTxM8ku8w
18847,gRCEObNuHtI61xR32ytqNQ,QqKosLQKdbVFM1vkcJPJvA,4,Wj9iQtXCUAO63nExF6Ya6Q
18848,xCvsk3f7C70dNEsFyrm99A,VSh6cyhLbDz8ms5Iv1HntQ,5,Q5coysicduOfOpE-WsiX0A
18849,WjEtP48eCTevfYYJLVCypQ,ISQCg7tQHSWyGgq2EES7qQ,5,Q5coysicduOfOpE-WsiX0A
18850,HmAQq1Wbz2oAFX-KqTAM_A,EIE9ddojuFh2KtPsQ46jQA,1,Q5coysicduOfOpE-WsiX0A
18851,pKk2Lm1mdOuzuEZ21I3d_A,33ghJ-OXMkGjH1IxK0BZdg,5,Q5coysicduOfOpE-WsiX0A
18852,SMPbvZLSMMb7KU76YNYMGg,xjwzj_w_3nqxShb1BY6nVw,4,zE2dUuOh-e39mjLvDXvLOg
18853,BkwCSU4RrH0qDHthDK8mtQ,ia_3RydMRSa62ivpXizaxg,5,FA9PMtfkR8Q2httY-_8adA
18854,SMPbvZLSMMb7KU76YNYMGg,dbAvhtcR1H-mOOXVXIM6Dg,4,wb3q6Ik1uchAH9la58h61w
18855,SMPbvZLSMMb7KU76YNYMGg,E4AhtikYOer9tIM7M8coMQ,4,b3dc870WPXagsJLW9zlsgw
18856,El4FC8jcawUVgw_0EIcbaQ,POWRzbaiV8UtnPj4vDpy0Q,3,b3dc870WPXagsJLW9zlsgw
18857,5LNZ67Yw9RD6nf4_UhXOjw,nkRtv-jkXityDgg9hr7yIA,5,b3dc870WPXagsJLW9zlsgw
18858,PKZ-GlZlkJtyl58JF6xeDQ,ADu7cBjQUtXIo5AGax157w,5,99ye6mXKGoEsnw1P2HFqqA
18859,eEnNw3_hBvxcFHyr23kAuA,qIZzOh57h6TM-V-x8aHPzA,2,CW-byiyqQcSCQTZV4Gx4Eg
18860,Ql5npMMRWKurN99tgA-g5w,9uMiLgKUd54KZ5Rf38E4Zw,5,eFPVAJp3jICBEjchM5yiPg
18861,u-67zd1ImTv3EEr5kIdWrA,xUvv9YeW4fd6IBphbe902A,3,eFPVAJp3jICBEjchM5yiPg
18862,_-TX913SZTfkZuUYB76vPQ,whLnkVXDyhmFoQTOEFbA8w,4,AoII0-uM9z0EesGnb9YCjQ
18863,AV6weBrZFFBfRGCbcRGO4g,OQLgtu3Sz8sAb_-wRQRMcA,3,uegNuvRUU-z4FwFo2aJpcw
18864,q4_dkVlS4KEAJOEJlNv5Pg,JntZ9Zd564P3g2g2p3mpoA,5,MWXJo_mMfq4BL_H84v51LQ
18865,eAc9Vd6loOgRQolMXQt6FA,fjG860g3-_YwHPDnWCVUOg,3,JKW0Rnul21GcIUTBdW-MaA
18866,DHcbeJ-5tk2RQ4SdcdJqkA,6K0eDurHQEoUR-M0F4E4bA,4,JKW0Rnul21GcIUTBdW-MaA
18867,gXjcL8ZDCpFG1J8pxaxdFA,90hQGYKTJmJXiFKmVxBvGQ,4,JKW0Rnul21GcIUTBdW-MaA
18868,cJbihpmefzTASQV4XZR9lQ,LG2kshdLaeU5Ms5IGVt6kA,1,8N4WYy5w1EP5PELBwW1EPQ
18869,E7wlbsQgh4S38ESTSdMe-Q,WrW5YaTwpnctNe9X_jskJw,5,dCMXyrxEkz_8bq0MSGFw9w
18870,xtYiHTmunjfCN2sUaQxBjA,3BCKTsuBT0PCcg7l20EIVQ,5,XWWEWLWy6aDVs5MQzU2tuA
18871,e7CTkPlhZ7QI0i2hWJNrsA,oyhFYiWrPL1BFp5vjS_mQQ,5,9D2VmD82nZ18JaRl3lNcCQ
18872,QfAKhzE1_EcljvKoS7g1gA,apoQhdJnlTkgwKT2OIUCHQ,1,UMiUfjsNgM-lAmO00ngNww
18873,0q_g4jpc9iod5swiru7n1g,oGFX5-ugKI1Dzfpdnz2tZg,1,O8P1_C5eHYuJO67mTQBQQQ
18874,yQab5dxZzgBLTEHCw9V7_w,5bMDVhjfoJeqNM3AVujOzQ,3,mTOqdfpabVOYcuAiV5FmDw
18875,C6C_dc78Zhzei9wrZs-tdQ,CDEjFujr1xpR_0qqwOqy9w,1,L2YeZre33UIIHNbDPibgSA
18876,FSse3XPk9WPxa3ILayUHyw,w689BQS04ql4eKc_SyVasg,5,TToDr0I22lYN3UYSxAw7jQ
18877,ho1vUk9R7Ole9aNmX6NMDA,MX_ZzFEpz66kzdNkFFt_xw,4,qFtrm6pVFrOrdMo0d1xJQw
18878,6kkxRV8H9SQLybj0xnEbMw,gNaxroiC0GewvdmtLwi-5g,5,qFtrm6pVFrOrdMo0d1xJQw
18879,FaHADZARwnY4yvlvpnsfGA,xLDN3DbmqY2onadLiGNVdg,5,oLSMztOiuPpmQwJdXSqPvg
18880,nhIWy8eXayUvDzAz3Ef-Og,pvS89ulxeAJcW-NPZj2u6Q,4,wgBZbGmfsnoh-Yr1mx5aFg
18881,jthtOgj5zvNlA6SoV1IEng,_aVyXTnd8-GovWRwKTVG2A,3,OVybYv9Ony6z276wn13pcw
18882,_U7btRgwidF6mYsexgVClQ,PlNRJ2O_LzMo6FYFstYdjQ,3,OVybYv9Ony6z276wn13pcw
18883,O6-BlCviQBIEcGW4ll6ZsQ,8nMf7gLt9GE2vkC-zwOhXg,1,i9l7PSqoorGn2LllcY0xyA
18884,u_vPjx925UPEG9DFOAAvFQ,YFJ5UJlyqqIx8Q3gwW_P8g,5,i9l7PSqoorGn2LllcY0xyA
18885,Wxxvi3LZbHNIDwJ-ZimtnA,c7Dwpq6b72JrbEUbLLVHEA,3,CiJat5Up2jAO3B0qTbiN5Q
18886,RzPWk7omHWMl_DMoRitQSA,OijZAwtPr9myQFrLGXffuA,2,6pKC2SCg1ZdmYYmw9WfEqQ
18887,ThNGovQZjZ5mn-ZwX_N2BQ,rjTVhADqqcQvCRhoGxeo1g,4,d8_DhzMGHeU5SCAqfJX6cA
18888,CWh5Jvne98_jz0GO7hbzHw,cXaE-IAA5taCGZdJNNDJeQ,5,d8_DhzMGHeU5SCAqfJX6cA
18889,ii8sAGBexBOJoYRFafF9XQ,bXwli6O4KNOhH7gaxwCpzA,4,d8_DhzMGHeU5SCAqfJX6cA
18890,g83WbX_recywc4DEIZ-xug,Ye397ipl8gO7sthc2XBDPw,5,d8_DhzMGHeU5SCAqfJX6cA
18891,6Q7-wkCPc1KF75jZLOTcMw,70iBfNQtce0gfMza2xBxZA,4,L_8eGLADJxOdOvzMy0T9yg
18892,dWFUKB_HPBIE87AFBHEb_w,H2qqGU1Fg-DCiNjsaDuJPg,5,L_8eGLADJxOdOvzMy0T9yg
18893,Ka00H3EHLLiPNpMj1V4Hcw,rTjFmKY63VN6GXMuADYEEg,5,4HJq40AaPlfLyIWX2d2KTg
18894,0QzCeORfF8EY34UODWRV9A,bjb7Th3D49xDr5U5hsazmA,2,K2upLlEXvEN4a2HnPNNtpw
18895,SMPbvZLSMMb7KU76YNYMGg,9S7kj3mGRUjzJbcpMfaNuA,3,0Yzckp3QNb2pijH9pV-iWA
18896,XwV2-lISDp_5Acy72bA8Qg,wYvuqSB5WTjOtve65UVEKQ,5,lCu1IgxybNXcoVLzXa6k7w
18897,3qe-OzlNyEs3JOUAjuCsBQ,RsNWD-DiwvNJHAB0GR2e6Q,5,HL1T8jF4RRtPhoQVqq6EPg
18898,kamKFAkLzH-mXx5QmvCefg,n8fvXtxZG96a1ftukHLDkQ,1,hgzk2rgYmpopRRoPg3xrMA
18899,OtGSQQzV7uF8XPAsNIh7Bw,jUAJ9gb4d2MNkjYB0NM5Ag,3,ksjNL8FHCI1inUttiH9ULg
18900,FaHADZARwnY4yvlvpnsfGA,aHJ8zHlDV_x4mONoon4RXw,5,10cUYlaZgFcWj74SKuQKag
18901,VyjyHoBg3KC5BSFRlD0ZPQ,nrjGfLwAT1RXHWUoUeDbSQ,1,wH68zPurQtERgifA3BS-hw
18902,BWhwqHwMybdKhtjaIB9XLA,z9TJBc7yf95_aKkHDlazog,2,VOxJi7nneuS4pK-uA5Mnjw
18903,okhEH9eK8qL5hmsISqlDEQ,-WcEgc_FJ0w9i5BzkoXv0w,5,gB-WXlwv45FXvtQO0lb0_A
18904,GLgL8e9QvHPvy39UIbX-cA,CEhypyR6vWI-1posttc0sQ,1,C_PklbtFOnm-UVMUwi2iHg
18905,PzeT1cLDomS89YNP-N8fng,nDSu0v2Geuvznp-o9fu7FQ,2,zEr5-S-G6kASGKeQr9aCkg
18906,ycr6oWKwFTmfiI83cyUEtA,QL1JYdZMgEOWIxwn3GcwHA,1,zEr5-S-G6kASGKeQr9aCkg
18907,WYw3Uf56DT5IwpaLNnCH5Q,SB0N392789RFm1ILdW4LEg,5,6ewwo9dS4WhrVtWnxrLSmQ
18908,5CN31w91vmWyMC7N6CKGVQ,Zx3XW-v4lxBcQjb6A8-l4g,1,juvIEZqz8gLxYDM_s9AuXQ
18909,F7hFI5rMzAGJk_WHSmX24w,EW_0xSfn7tdftOLv5qWCkw,5,zfoodixtR2AINla20IY7Nw
18910,vDhifJNAtVFGjqJM5hFQkg,k1AFe7nGsZnv7PDlqw31sw,2,Mz7J0ZXth6i__9zPFifKZQ
18911,ii8sAGBexBOJoYRFafF9XQ,yR8xS4wKg8QDRrGexXo_pw,2,aL1KcSxTnfbTNN8rQdDRdg
18912,Al734c6CgsvSqNITRrvBFw,yNboSVGGyzhLUPutNgeY0A,5,J2sO_qoBcVRYiB2iNuyzeg
18913,BWhwqHwMybdKhtjaIB9XLA,qct238Nhc02qvbccrvBXww,3,wm61ALFiZ-7BCbX57evHPw
18914,c0p3hFgBo5tGxqncNRN9Eg,vbH1Ouh9_gyWfarlKAGytQ,4,wm61ALFiZ-7BCbX57evHPw
18915,h41Th7Z0Tc4_PyTSuOKG8Q,AsTu8zgeQRShUsVVEw5fqA,3,7cEi0HM5PYztpGTr0V6oIg
18916,Xm7kGgsCyJ7MaUyVdSQWgw,bESlmk4bI2t8v-_oCFfODA,2,7cEi0HM5PYztpGTr0V6oIg
18917,ebTvBxSStI9Vf5Tpux_X3Q,QzOdXiJ7YUu7Q3H5Cnzgsw,3,zALdhmOqbi7L0RbsxE3dfA
18918,_iuNOWWFHtCuQFpBYTjXkg,b2iAmXDWwb7Q4uV87YLvSQ,5,zALdhmOqbi7L0RbsxE3dfA
18919,xtYiHTmunjfCN2sUaQxBjA,N-LCoGGzqQnHARIhDJKr0w,4,zALdhmOqbi7L0RbsxE3dfA
18920,BIBWGO_r_1znnlmLbp4Nxg,7i-EkmY3hoEvDtgN9V7-Fw,2,zALdhmOqbi7L0RbsxE3dfA
18921,eEnNw3_hBvxcFHyr23kAuA,yf_ajAKIG81CpxXiY4L8-g,2,zALdhmOqbi7L0RbsxE3dfA
18922,SMPbvZLSMMb7KU76YNYMGg,gs3qRQApYdTp_D0r0_q_XQ,5,zALdhmOqbi7L0RbsxE3dfA
18923,na4Th5DrNauOv-c43QQFvA,Nyi65rBXiUrit5yF46DzjQ,3,zALdhmOqbi7L0RbsxE3dfA
18924,Y4fEZocuawTt3H1Jz18_fA,AsT__NV3WJFGfQOzJyti2w,1,6-wL4QdEAtoUSVB2Rc-NDg
18925,dGLkAIlllr-h24f2gQhbqg,-1acDw57KwWlaMMrqhbhjg,4,jyTxQEs4smnQxaOtukg7HA
18926,Ycn-l-X6joxbVQzgxjXpRQ,qpi254U1hWNj9CgIiDzHow,4,qaqkOxupLgwvi-tfGgNyRg
18927,fL2vdjn-ApNcsVntxtg4Dg,kliXyYe-JfjT9FqBfGaA1Q,1,DN-GanvndaTAAuVYCJ9f3Q
18928,0QzCeORfF8EY34UODWRV9A,tuuZDjCRKB0B4_etPd4bsA,1,DN-GanvndaTAAuVYCJ9f3Q
18929,TTDMJetAQKfxVzKZy4Z_2Q,mpUUTDGE6pL-IsUw0rLaqA,1,ya5yasI4Nzu5Jn46StXElA
18930,oZtSUdWsbTTbxw3pql7d4w,g4RSutMqSmyiAidpkdA9iQ,1,ya5yasI4Nzu5Jn46StXElA
18931,u_vPjx925UPEG9DFOAAvFQ,GNEcg0HsQ9OT4LcAtUWYEA,1,1HiM77rU_6NwjVTQC4lsjw
18932,WLRregbgtb3t1gCtInNIhw,rD1-6TYjIiGxz_VDo6hj8Q,5,0Q9WQPLAdW7d7-lEZTko9g
18933,JC9jPWS9IX6xfX_9MiU4Cg,wvMfnKQIcB8AfIMlgRH2mw,5,dQ14r_lfZLPytVdKdI6ZuA
18934,4GXII-GU7S0ZyU6ElkhscQ,jOpM1K1ulXmDme_FNr4jLw,1,kFjT5U2RCxNKHqKF_C--IQ
18935,u_vPjx925UPEG9DFOAAvFQ,CbeVl1nKFFTG_4TwX0p-Vg,3,GqJRlbga27rUpolN-SP9Ig
18936,VyjyHoBg3KC5BSFRlD0ZPQ,LI1weDpqNNjVvpdQJaDpAA,4,NVrBgja-j4FveVpNmOhnrg
18937,AV6weBrZFFBfRGCbcRGO4g,eVIfZQpz54FQk13FsYpn0Q,2,NVrBgja-j4FveVpNmOhnrg
18938,BLIJ-p5wYuAhw6Pp6mh6mw,IVEBT-lagTaplLX8NvS4Hg,3,hg7FmVllcxtgyueAryAx1g
18939,ZeEPwPmN7SP27xiE6kQnoQ,YjTLuXfcVFpit9lqJqi55A,5,JxiVEjs7b57aRS0P0LVXeg
18940,3SjWfxr4lN6c_eKXhFy9RA,gZ7ujXrOlbFdCdAz0LuXSw,4,JPIxVLi_ROvYGExSgiCBZA
18941,nxCRx5_US4XLxufkF6-Tlw,1QkiuYCZoJ5ZQA3K1kaxkw,5,4XNJxAfBAD8hVkLPnpttdw
18942,iXjuDp2vlAC6Nvfw4Hlzkw,wvVx14P9cJBuwr12h7V1Rg,4,p6MUaGS6NjK_-81sThcQMw
18943,e0CTLPxTnFEQSqQ1FJUqog,hfBqa_P-TjzpqAiyfkLeZA,2,U5MwWg49T-E02i2pDbX6vg
18944,Wxxvi3LZbHNIDwJ-ZimtnA,YEmgibcxRS9Hti5GvSqZrQ,5,6adZcg2ALGych21D056fcw
18945,9O-PjeUlUGx0h1URxeSTCg,sjqMaJUDoHkqdEgfzHUDcw,1,-F4-uKCBJRUiCqx3W-PTAw
18946,PWFB8WyJGaFBWfcrwcn9Lw,clu773qXvtQMXrE4mTDuJw,5,P1bE4jJv-0pIMjXbi98FKQ
18947,WU4wM-uD1INThG6F3sGzCQ,yZjxuVa4NKTQLWllSDMAOQ,5,MPNbya310gPds88y-vM16A
18948,El4FC8jcawUVgw_0EIcbaQ,bpXYiB3tDv7BjeJo73KYag,1,DOUw-91HiF3ZH6UdddkBsA
18949,6Ct57qgmXwOnzfSZoUGh0Q,oVj6E8ix31E47AHMKJ2w0g,4,wk1TAyaMjCXG8uo6mBn22Q
18950,ueZbjHJKSmxjORax8cbTCw,AGBZU3vlQcmKyMAkfBZ4yA,5,JwG7NAOig-7niHR6CFzfUw
18951,6_EtvZaCNAcMupAPwVhh_A,FiIRYWZ8yp0Zwjqchg2dtA,4,cf71Vc07HTgrVPNpHZup6g
18952,kamKFAkLzH-mXx5QmvCefg,Ot2DlsgY3aT-WEtL4My22A,1,GO3Cn23NBPzB0jqqh475jA
18953,3Kmaf5ANxZlFc9RyqZftMQ,Zr-kl0mk59awEJgOckoOQA,5,v6iM3gIzrppHImpJKBfAuw
18954,XBpxxklKyWDebnSnTLy5Ww,vzs1qBkzVZN1Dc2sUl8sog,1,7oI7-WAIDHwo4GC86UKqfQ
18955,e0CTLPxTnFEQSqQ1FJUqog,bAnIlfazTvjywDHMjs_EXA,1,WVRDkFq3Fd8o54R1cDojXw
18956,eAc9Vd6loOgRQolMXQt6FA,tdqlu9AaMrFTRP3jL2Updg,1,W9noNdZ0qE3pKhuXOwO2SQ
18957,5LNZ67Yw9RD6nf4_UhXOjw,X_GCnvvtY9N6q2pzCcxv0g,4,jckP4KS3DFeOnsFx8PF5yg
18958,s_466owgNXqmQRuSluHHEQ,_wGclnQbXI4OdPxxVgBtCg,4,zwYBa3Y8DhiZcYZIlKIZ3g
18959,4TnxVgLwes8XfWhPs0loUQ,k0RCyoAIVSLvqwIyYO5Oeg,1,iZdKjrxPZsXID4ZgQcD86Q
18960,AV6weBrZFFBfRGCbcRGO4g,62JcCGoyFXfo1B0qbuMUQg,2,A2Guem7AvkllRvR1s1HtyQ
18961,uanCi4OGc1mHLGl_AT4JhQ,I32mJZp8eLKeA2Qv6dFZZA,4,witROkozjVqJMsi_2X0Byw
18962,8Qc4fQqT5_mMkUPzuw5Law,b-OG8MjcS4RjXcKGcvKcXQ,5,witROkozjVqJMsi_2X0Byw
18963,FfHpj1QcW510pA3CS354xw,yV5Bkih4OeA64q2bOjVPvQ,4,witROkozjVqJMsi_2X0Byw
18964,xEPqWQlc77wzroKW5EbfGA,8BFUhSvKtD0hK4PJb35eQg,4,witROkozjVqJMsi_2X0Byw
18965,na4Th5DrNauOv-c43QQFvA,QRFo0c0ZJufMrt3MyAaPHA,5,witROkozjVqJMsi_2X0Byw
18966,El4FC8jcawUVgw_0EIcbaQ,rQRFQPWTUnAYDWpMtInhvA,3,qox-pGCDWaYoYtKqzjjDLw
18967,nKEMfFrr83Mir4pYyaXM-g,CeWnj2hIsZIh21xWplJ_jg,4,7JWCYvwr9lqj5woEqvKmtw
18968,RoaqURAVEs5D1-vd5t8wcA,KwwFAzC64FgQf1dDsPveJQ,5,tuKY9WqnGId2qe8g5X-Lnw
18969,ZZPLE9A6r-Wszc8EdYoVEg,R-XU9pvuj-Sh8Dth4t-TDw,5,G--fbRgf-ej8AGcBTIgFlQ
18970,XRXj8BhR7fDP-YWFTEZn0A,Zd-DplhSRnNYf5huBQil3Q,5,6IcElfaGB-PQwExV7RdJwg
18971,NwZ39qdA06ROFIIMjAVPgw,owADC4ZfyWxonNwyKGLFuQ,5,345iu--c1IWXY1zdjvHbJg
18972,iOER_Xnsz_X3WWRd0Ta0Jg,YEHs1R8bp5smXIAwUjjO5w,3,GERRIWMslcP4-O6mLErPSQ
18973,7Qv-Sm_BXpgM0G_pDPLkpA,VSHrxlA72C2-kv5_P0F5nw,5,GERRIWMslcP4-O6mLErPSQ
18974,HmAQq1Wbz2oAFX-KqTAM_A,2hUokVx8heoPppuDxT3r3g,1,L7bqoKZIUlUEA0LkkRZwVw
18975,dc3uoAmNo5STqKV6mlD_aA,BENAvKVWjKdj7zAGkm1Yrw,2,q2zugCTWe4-e3zV-81WWdQ
18976,XFp3kd2f0TIC5rLAnIIOAA,ET_XNPMkemgLf5lFSSxKDw,1,cwELV320oKJ_N03D2gzpow
18977,dc3uoAmNo5STqKV6mlD_aA,bYTRf2GOxIsauXjKrClxvg,3,GERRIWMslcP4-O6mLErPSQ
18978,-2ToCaDFpTNmmg3QFzxcWg,2bxLuE-zDYy-FTIdqJ-81Q,1,lw8_EuNGg6K2kgmZwKT24g
18979,iCCsd62g79PDjswXaqxltw,mnkCGelD5F4TpARF-eAekg,1,8eq8IPQ2MD7IpSyRtk39xA
18980,RoaqURAVEs5D1-vd5t8wcA,_oR8UlVsaZW1ssdb3PBM_w,1,cLHzLYnrGKu2A9nTZuzCFQ
18981,sGAbBm8eX6DY5R5S2NSy6g,TQsQObru1ul1nXZ6bCmm7g,2,GERRIWMslcP4-O6mLErPSQ
18982,JmZj7wzAJ7_4ksjG9WXdqw,WKz2SlkMkzHbD-cz-v6vZw,4,GERRIWMslcP4-O6mLErPSQ
18983,-kG0N8sBhBotMbu0KVSPaw,NL0gkb7COXTlHifmm3S2kg,3,GERRIWMslcP4-O6mLErPSQ
18984,kDFeGBX1vWiDyJXMYRL0_A,iJwzW3JWkNmL-NOtQnpjOw,3,GERRIWMslcP4-O6mLErPSQ
18985,ThNGovQZjZ5mn-ZwX_N2BQ,42kfJe1qzPuKnsVHi_1upQ,5,-Gp-YLI2GQyQRfNcb_Nmyg
18986,fW8XnRboAmGZOZVPoOGWcw,tR3kPZWMFIHqylONhDAo9A,5,54cg7T7xTmlhQtijSMrAAA
18987,X-WXPGYuuknAjZkpYGeRiw,fsIGkjs-8ZJxHOhmpfkBCg,1,SKofzhE18HIW7os0DhXkdw
18988,eEnNw3_hBvxcFHyr23kAuA,ARreuG4EAbg_VLUEao9SSQ,3,GURTiXWqAXVp0G8IWOD2Fg
18989,BLIJ-p5wYuAhw6Pp6mh6mw,lHZR_5y1vrje6519krUsNA,5,apP0Qp-9sPgoABzrXywOFg
18990,6Q7-wkCPc1KF75jZLOTcMw,Py2oV4tVqv_C9nCVZtGLuA,1,TfNLw4jZwwP4jylMravZoA
18991,4GXII-GU7S0ZyU6ElkhscQ,nJW5aPCr8AUdocYoIhsaTA,4,ByMn66WC0JMw1jZ5yHGBwQ
18992,ajoqEHnCZTD8-8GqGLq9-Q,QqSdUeKG4Bl4j644F3p6gA,4,bxMHo2vurWe5YASa9VJKjQ
18993,eAc9Vd6loOgRQolMXQt6FA,TCne0f6V-cA0VR7La6WiuA,4,YG_2fpvU1ctHg28dqTt0og
18994,t-o_Sraneime4DDhWrQRBA,vx3AE0sZaG080SEDW3YUvQ,1,YG_2fpvU1ctHg28dqTt0og
18995,VyjyHoBg3KC5BSFRlD0ZPQ,dWpmehakcZqqcoGTDGEU9A,4,YG_2fpvU1ctHg28dqTt0og
18996,DfgZlNgKwBvCpA_0alumXw,YsSl5sTM4msUNVSEkC7Y2A,2,YG_2fpvU1ctHg28dqTt0og
18997,o7AiTlyWUrBSzdz6oMHj5w,bLlD8J4hQdIXxiFD9ylo7A,1,YG_2fpvU1ctHg28dqTt0og
18998,AV6weBrZFFBfRGCbcRGO4g,iQXa9XFSIZQLibDvPonEvA,3,YG_2fpvU1ctHg28dqTt0og
18999,uanCi4OGc1mHLGl_AT4JhQ,NSeYU-ck5IunnvqXHRKWwA,1,YG_2fpvU1ctHg28dqTt0og
19000,IrHAhdmL9QH9g3NscAIsWA,r9sHXGbMhjHZrrmDycuy1g,4,xqz-VprDynN3RVCEsqJJIw
19001,u-67zd1ImTv3EEr5kIdWrA,cs0knivVtZElIKlhWQMcFw,5,V9ba5QgmKsHUIzymo895sA
19002,_jsxUnZ8Iq8_kZNQcnzyrQ,eNGgGk-TBbIdyJ9v70ei-A,4,bX0ZrqsZ6ZyQ_Xgxvo9-Qg
19003,19umlhmVB9O3njIBfRAe8g,tXncBGvglqU1UPse-_dKAg,2,bX0ZrqsZ6ZyQ_Xgxvo9-Qg
19004,3kryaEoWVoWf6O7OpG_CxQ,C0PeccABjlycif_5Wj5Cuw,4,GERRIWMslcP4-O6mLErPSQ
19005,NY80DkkCfEl198JmwtO4pA,G7IUdnNLPwirg959oSp6RA,4,RrDRq7ETODQ7R9yY-HZYWg
19006,u_vPjx925UPEG9DFOAAvFQ,MzJJsCHfSO8yfUVGmrNtGQ,5,IKYRAR3q9lZHVpVRqcwiyA
19007,NwZ39qdA06ROFIIMjAVPgw,NKu6OvQ8Ds5Ftn_1HPjBcA,5,HXfgz7z2CQRfPqxrU8f4ZQ
19008,BIBWGO_r_1znnlmLbp4Nxg,zNuTHJnwD_1WGcUDrdUtVQ,1,lY6IMEcZJStVkIwAN8lj7g
19009,m-QJ5htl3uuB0BnfBNSTYQ,EBqw9tv1o0ScztOulQZm6Q,4,jQ_0SOKdemXnoDZ-bXQiBw
19010,yt1HMXF-dUfUEZQQtv16Ew,HUdCHzASN0cbIWlSj9Jueg,5,yDFKRmJTTP_jVU3Nsxwt1Q
19011,jKmAswXvFVRHN4VP-88zOA,nhmZU6C-CKq0_WHNgTQLDQ,1,8PN8QTkManp3b4fNQm4loQ
19012,SMPbvZLSMMb7KU76YNYMGg,yZEYEmWqUOhepGjESamLRg,5,7yDC2I0i4vDtSWkCz56_NQ
19013,Q0fcX_1wvdmffqEPa246rg,yqd5LfmVOKti0F3ukTnOXg,5,viRUWSVFQUepgpfXhHXTiA
19014,5LNZ67Yw9RD6nf4_UhXOjw,dKxJUXWhpNxPkcZrRjfeDg,4,yJdOz1rFsdh0dLRyCYNBew
19015,PU-CSnMYXizOS3uhr316eg,_kGgaognUHVBTF87WOy2Rg,5,AwJi69xH8-ow821CpVyYwQ
19016,tkILLHTZqlsKuS2HhiL5Fg,I0rDsAsuqCv7nGgqBerWzQ,5,AwJi69xH8-ow821CpVyYwQ
19017,6Pk9PJOD7EWd1tv3lk0ajA,3DHJy86ns_2020gGAXlarg,5,qxMpivZxjSVMV633w5elHQ
19018,gRCEObNuHtI61xR32ytqNQ,Yu_9Dhoa_j3qnt4MEcScrw,5,qxMpivZxjSVMV633w5elHQ
19019,qv5KuAnXS1p56g_H2AglIg,YUm1nJV8I94eHzWCrfNGtQ,1,nZtkzPZw8X9vZ-sGYd_TvA
19020,RhEvP5flF6KoPriMHmVYGg,Sv4K3DgfLmSywqcvWZsr_A,4,5tFUXNnFh7g1V2waWvQfbA
19021,9wjTzw8bEYOTQJk41V8WQw,D2npN5ULIgvCgSZ0hl_N-Q,2,5tFUXNnFh7g1V2waWvQfbA
19022,eAc9Vd6loOgRQolMXQt6FA,4tXh1ezZfbvNYSU0ksVVBw,4,5tFUXNnFh7g1V2waWvQfbA
19023,ry-FLqYclt7okJbdYcmOhw,v2tqcvrzuyQs4qkiOzj7fQ,2,5tFUXNnFh7g1V2waWvQfbA
