,business_id,total_ratings
1062,E9HN0nA8eRsIBZYkL0H3xA,2
1063,E9jpA9q_gQB3abo9Ccq4Lg,1
1064,E9quMjGRkDgRYh6SVTaHOw,1
1065,EAWkvtuzzhz8KoiUydx7zw,2
1066,EAykNRA72jJWKWJcWCN13A,10
1067,EC5fkjeyJLTXDVrffCvn1w,4
1068,ECPlbm1emOwTTLDi2aQH2w,2
1069,ECUUMjexmkZTI6pT8G4RxA,4
1070,ECq3Xa8jBGsKwunQbxwxaA,6
1071,ECqPphLTe4GQP7bGMFR78Q,3
1072,EDIWHTt423Eg4XJ7A8ZeOA,2
1073,EDyR9OIMV6reKmqdPTRJvw,4
1074,EEB9X2j6jUm2lF75LAo4Xw,1
1075,EFbZMTxLTW8_GwV4xTTCPg,3
1076,EFdLKkk54A3GoLxNwyIizA,3
1077,EGodkLJNyal5I7aEPk-wrw,2
1078,EIat5e4gz0MjHG1Z2SHqcA,5
1079,EIgjLWAlxuT33S4FgG78_w,5
1080,EIhJt4N41OzpgVX9Igkchw,2
1081,EJjP1sR7EjIHZ8RfJQoWeg,2
1082,EM6EaaNBs-jpdRegXruScQ,1
1083,EQ1YbgUdKSJfsHNxMzuu-Q,5
1084,ER7lT5gKBN-WpNkSIChQAQ,5
1085,ES3CBg00b6iFMJ6rdYpgwA,2
1086,ES3CHKj9HKaBZly_zXuHwg,3
1087,ETFcRSxfXTPXRL2IQIqhNQ,5
1088,ETjqBvSXxQrVA_wj0tEKbQ,2
1089,EUztRNyUC2VqyeoQRrPpAA,3
1090,EVK9yEE29IdqxWXaBFRhgQ,1
1091,EWBZ3fBADD0iOxWG8-Zsaw,3
1092,EWZFtjg92_4X4iYQ9tfTog,2
1093,EXSTg_RyfkD-OlR7eEDgbA,1
1094,EXlUUDk3d7jDFgrvvZ5YtA,1
1095,EY4jDikZj6j_WMb8epf6Uw,30
1096,EYuxI3WT8-HPcd-6vbIskw,1
1097,EZDunQ6sz_jJzIYmb1sI5g,1
1098,EZs4EK_ZN2pb9DHxenmK-w,1
1099,E_KnlJJJS43cDE8nio_Z6g,4
1100,EbXfrLHQPHbMcv0oJ8_qsw,1
1101,EcOerZtVkq2AGudt9QmrCg,6
1102,Ed1w0deMDWZ4UFwJmaSEgQ,1
1103,EdDNlZVSSCABYPlEXIl7vA,1
1104,Edf3kRNLit8Awv6Oh_7mWw,3
1105,Edjj9kuW801C7ycA3ewUMg,5
1106,EdywTGjfoIlSh2QHI0GFNg,2
1107,EeOrrSmqNIoVnLW9kjEfOg,2
1108,EhtKeNUGGWnjsCLIhCD1jQ,45
1109,Eivpa20tcnuw4QyqfLo2NA,1
1110,EkcvKpMSuaH_dbBgZ4TC3g,21
1111,El4FC8jcawUVgw_0EIcbaQ,684
1112,EllmX0cd4SrGceagMQcpAw,13
1113,ElpZj4yY5Yn95JNk4Bx98A,1
1114,Em0MDcxhSYZm7JVpR6WyJA,34
1115,Enlq1TYQ_QAu7Fw1aujXxA,2
1116,EnnADf1auTfcdmMVTuwrQw,4
1117,EoHYfqfIIRhDuI1h5YWagw,4
1118,Es_cIduurEbcndt6y67hBg,15
1119,EsavKbM2kC8A7_2G5LQQwg,1
1120,EtLM-iRYp3UGOEz4_b0I2Q,40
1121,EtMhIXoueB3TRxvUnz3xPA,3
1122,EtNXaL2cOcrxQX8WUUhwsw,27
1123,EthmQSgn_PjEHQbw_wn4ww,5
1124,EvVIA9ORVS7tNFLTB8zINw,2
1125,EwPAkEUE1DtwWymmv6rS3g,8
1126,Ex-xm4hEhlcuArqU1GTEWQ,1
1127,ExHyR988YOSQiyqxvtIb1Q,2
1128,Ey1iEY8yAQG5MEBZPQ_niQ,54
1129,EzHZNXp7-sH9NAl8FT1aEw,1
1130,EzHmCIGnPH40rysClOYzpg,6
1131,EzQsYdn-M1alAKsudXKYRw,1
1132,F29wOTdDvl0qZw0GPPYkIQ,9
1133,F2qP3baq9P8FjsrjlhIbAg,1
1134,F4UlA5qd7cygK-rFPaLEVA,2
1135,F4zLePxlUXVKXcbJYFo61A,3
1136,F5g7ghJNp6U2_ZqCrN345Q,2
1137,F7hFI5rMzAGJk_WHSmX24w,16
1138,F8DDxGmlRgv68bz9f3IrUA,3
1139,F8xyoSTiyktH56qT-CHgtA,1
1140,F9cIT7WD2-AgovgZ-INoRg,4
1141,FA4F_Oewpcd00Qq_b4uBSg,1
1142,FACbuKfug1Ipy4R2lAHZfw,6
1143,FCCnIW9uRpvxcBqeOk_OXw,1
1144,FCg-POfY4bOjWnheanwt5Q,13
1145,FEJCvvvTmrHxW4r4bKSy4A,1
1146,FEL8Y1zIzLtZvzlZql4tog,1
1147,FEZdJVmvQHYmJsDhLYw9LQ,1
1148,FEbJokhuObh1cMNd4TASsQ,2
1149,FFw74NXo0YZq-ObS-HfUGg,12
1150,FGRw7knltfK9q4Z6_hev6w,13
1151,FIsgiBEDHHFCKrMrxWYe4Q,2
1152,FIvMNiC48J13A17FMHI7oA,1
1153,FLYFNrM7ACEGBnsEdnC6EQ,1
1154,FO9T9ob6TGWKrw6ZCGBZrQ,14
1155,FODDWft4nm2cGKeoWzzsvg,10
1156,FOvQRsxHkSnuxm6PMLwRsQ,2
1157,FQn9Oqbms1OEaVr5Ve_qRQ,1
1158,FSse3XPk9WPxa3ILayUHyw,1
1159,FSxWmiTFLBPR6Yb8y1TeCg,4
1160,FU5wOn4TOH4Njvcds8X00Q,2
1161,FUQLZ8nAnlXJKVpAA4wvzA,3
1162,FUhJLCocwgZEiVn1Wg1KSg,7
1163,FUyN0m7SPR9NwhVSXfhdJQ,2
1164,FW99uCDwdabswi1i70jjMQ,2
1165,FW9X2oVTA5AmGBH1EBCu2w,2
1166,FXvBlceqUON8c85uBZbBKg,1
1167,FY60hIUaAKTzNwTwy5SpcA,2
1168,FYBGlpwGmJj5A5EVXBJObw,1
1169,FYFfF2od7P7xTkff0FT3TA,8
1170,FZdVueLJ_ooSOo9qJLAHoA,6
1171,F_rijZ1vSFYb4x5eAUTWgA,7
1172,Fa3Orq8j4UoHSiu-ykwOlQ,1
1173,FaHADZARwnY4yvlvpnsfGA,630
1174,FaUk138U3lXk5EaTpI_37w,2
1175,Fc5PROn33UeGQDzO4Hkd_g,3
1176,FcZC1PBoctjmlhEHhLuk3w,1
1177,Fco9mfq5TYlWgHlzP6b4NA,1
1178,Fd7Meh8HrB1T8A4r8k1QWw,2
1179,FdgUeBHGey8yI6MGMrtqjA,2
1180,Feysyzl0uFwbzYB8cRtH8A,1
1181,FfHpj1QcW510pA3CS354xw,40
1182,FggyXXw2CvVwGX6c1oKaoA,2
1183,Fi6z6qhBqiz5CC5ghrUZgg,1
1184,Fib1pHk5oeh_9iwObSNgEQ,9
1185,FilKqdWl6zrFkyDMe8Gd4w,1
1186,FjLCKeSf9Ynio0pzLqZifA,4
1187,FjnSA6TjSlNXwmkZAibIyQ,3
1188,FjyZX8MwtveCowW0TR11dg,16
1189,Fk3Zav0PPGUTD1Fs6pUYgw,4
1190,FkRUQjJvvkEWUhzXBB8COg,2
1191,FlmaMvSpKnKJT523x1xt2g,3
1192,FmGZh8ZwEnSO860_2eiYHw,1
1193,Fn1VLttWZBSJ0n0RMZz-Ig,5
1194,FnBlRWBuvJQXB3D91_VIkw,2
1195,FnZk-5FrigaubkBUeNMGDw,2
1196,FoF34_Xl0TWhnp1QMAu25w,8
1197,FoIcedqvRlwlaVVJtuCE_w,4
1198,FodnfLi_ezVmL5DcrxnI3Q,26
1199,Fp97h2Nd3QHNRY22cJFSmw,3
1200,FrMRHhzT-qUzv1-Nh1IOjQ,1
1201,Frv77cDSDo78OzSDITZfGg,1
1202,FsoIzqRmQc7GmQ4VKaKKdw,1
1203,FvG_YeBKLPKN33o-rXc06g,1
1204,FvtNReV1zQxx85ENcooDeQ,9
1205,FwxLOZ9PMokxlUPV6_JHxA,1
1206,FxsmyKVB72O3L9Jr50SqKw,4
1207,FzxdbuXZXALR2yNRNx8PUA,24
1208,FzzKlIzJSagomPPisoKS5w,18
1209,G-U22NJKKgOiySwFWRCTwQ,1
1210,G09kuZ7Z_4cdIv0MRwV_LA,2
1211,G0LyeGdS-etVtdhK7IXS2A,3
1212,G0txiKA1dzNA17nehoUgQA,1
1213,G2oyD4mnA6ww817V6TVZcA,1
1214,G5T7_dv5NbQbwjJuIwodmA,3
1215,G5ud7F7F4HglJAxwnbs9vQ,1
1216,G6-ChdfKopuiUoX-sRJlpQ,2
1217,G8EgyDjDEiDvdgY4xjxZmw,1
1218,G8sVUbFOLGQQhp5hhvklaQ,12
1219,G8vW2MOjFYWUJ7oPM9DsTQ,2
1220,GCKwJY2KNoNdGHx9Hzr9Wg,1
1221,GCd8C4d78AoYC4GUnZWvyg,5
1222,GFpvbITFCI5actM612DjpA,16
1223,GGoQdKo8QgKfTW23hf4Tuw,16
1224,GHB9hgrZDWfyeXQDUrATdA,2
1225,GHwn0lza-JdaETNbOw98oA,4
1226,GIKowazM6RDtw3PSygVWTQ,1
1227,GK83T0GVHtXZwfaZlgZNSw,2
1228,GKQWjnloUthLFGsSsrpZUw,3
1229,GKZnWQ_spfnQxM3RFKypAg,8
1230,GK_GNzMPAuQw2hwzhJFQgQ,3
1231,GK_c37NNNGB13syjiaPNoA,2
1232,GLgL8e9QvHPvy39UIbX-cA,14
1233,GO1t9meul_TbOIhoxxRZLA,1
1234,GOPG8iIlsQnuEy8eD8RCUA,4
1235,GQN1jjhIbXZy8Tlifb3CiQ,2
1236,GQnk0fAYzVvNScqXHajEcA,7
1237,GVHKrtuaxgUtlcbK4AqGZQ,4
1238,GVWo4NbfMjams2VzUfQTkQ,1
1239,GXgRphD4T0NQ4n88rdVyEw,10
1240,GYwR4HcdeoFN4St0BwH1cA,1
1241,G_8JsCpGkB25wIYsE4eVHw,4
1242,G_fTKpSQJAApnZ5SRRA51Q,1
1243,G_ly5CisletsxEoJImPBhw,1
1244,Ga2IAIKF7Fs6UyKDDERTqw,4
1245,Ga7UBeAUwsohodzynhwYsw,3
1246,GbSLC3OriOFLmYFQ48NvTA,1
1247,Gc-HJ7FQ6_tFBmwZ5Pm-wQ,8
1248,GdHMZn1gEeVvz5-4u5TTug,6
1249,GdzUXAqSPvH77jgQbdofVQ,2
1250,Gedi83Vchhk1a_6Gl6HVzQ,1
1251,Gglsm0mtG3PI8BzTvOm3zg,9
1252,Ghnk5Sb8hmwry7K6rabUqA,1
1253,GiAV7-9gmkX0IFTn0nSqVw,3
1254,GjsTPxifCGy4H_m_IW4vkw,3
1255,GnSzqLGOUqX7Zj4b9qK0vg,1
1256,GoVRPbvG9oLfNZ54v4nYbw,5
1257,GoX_nYEEn8C9mDSX_a2l9g,1
1258,Goea4_7aPnQ9D8esc1uTww,1
1259,GpidzCoVAyMReXCwF8giqg,1
1260,Gq9rNXqgV2qnTXy2GXGdtQ,2
1261,GqKRng64rBija7tmEJQzfg,1
1262,Gr3iQWZcBGg8pjf3xwreew,8
1263,Gr_TkW3iFdgahixONGBsww,15
1264,Gsvwi9YeanQzhAOQxYzknQ,1
1265,Gswrq0e0dLBXIBCwN7OzmQ,4
1266,Gu8OEDxwOFbF8IAfiP8cPg,4
1267,Gw5e_DozTLjO-vz-LXD9og,21
1268,Gx1ADiWW79lrN0u1ngLlDg,1
1269,Gy6OUIcWYO_D5ccv4XiM1g,6
1270,GzDkJoFOfEwr4eBOye9dwg,2
1271,GzY8Rpgr1_XxFuqyagR9Bg,8
1272,GzjpOdtrQGkggGQmUN7xkw,7
1273,GzywRUWO-7-ZFzB0hhxKCg,4
1274,H-THNj8sxPsNVvvFI_RRQw,1
1275,H-bsM6WAQC_xHga1vDsgcg,1
1276,H-xe5Q4APIeQ-GCKvZ-odQ,1
1277,H0xrqDnQuei14LAkjEeInA,63
1278,H16oQAa3G8o3mcqzmGT9Gg,3
1279,H17zEBkz2Ho-wjCZ9HGhJQ,5
1280,H1azXnUsaPhWA3q_JroTIA,3
1281,H241f-fNE1JWDlrDEsfkng,12
1282,H2q9pdo-pFqWMokLMoDCSA,1
1283,H3JWDqVp_TQGzZ0PgNCFOQ,1
1284,H51GLza7miSx-PJf4vI7Qw,7
1285,H57kJV5TUpYyQrY0NvoWYw,19
1286,H5TyHevMYmYGJeaN7LXe9Q,9
1287,H66NHmqFUzGK7Tq80gVsog,7
1288,H683wan3nctfAL1-9SOy9Q,1
1289,H9sg6Vq9m9C9EyBEPypPwg,10
1290,H9yu7m92Ajdamb5yflozWA,11
1291,HAN3oWiJthngBAdalP4ggQ,21
1292,HCsU0lZBJuZowEtNGV23fA,1
1293,HDfD1ASBTNr1HEoZUCnmAw,4
1294,HGXaSbCMuN6bmsKbfOknuA,2
1295,HGhXbgeMEcg1cIZwxyNDeg,134
1296,HHN3ZAeIFlayqbhjUQY-NQ,1
1297,HHu9VyoA7RB1AR2NIFiT7g,22
1298,HITaC0MW4phkZ60LyYxbJA,1
1299,HRBnH1lbsjHDcZWvwryWGg,7
1300,HRxCNChQNu7maK29qviS7A,16
1301,HSoJjN-D4Vtgry177ySvjQ,3
1302,HTcST7a2rs56NGUFermLeA,3
1303,HToSpEtu0pxzcRuaIm5sKg,11
1304,HU7bpjnp7lU-4bVDlphqLw,8
1305,HUxTw1hQMp27eRvSCOHRow,1
1306,HUzqX16ZPct8-JkDRBX-ew,1
1307,HWSxLLzFKk8QiGxB-klMTw,2
1308,HXkgwpOXVw_8VHp5TyviDg,3
1309,HYBmdPOsCUlDSFKs75Pbvg,3
1310,HZ7kNoaGnQ6vttByMMRmAA,4
1311,H_JZOm0IP2hMyAF4pqJNfg,1
1312,H_NUGJZ3nlb7DFmJVyP8RQ,1
1313,Hb_6oJWeZJaH9ha6d_ZR-g,3
1314,HdF7xQ2MtvVrpLkHB8eiiA,5
1315,HffjRiGpehHWeNOX-XH9uw,4
1316,HhfYWNqou4_S-C791l4H9Q,10
1317,HhpRL-LQV4Ns-NkznAB-gg,5
1318,HhxrnG7dm-oVDzAadjWTog,3
1319,HiA9a6M9M_5Jb3W5GdDrXQ,7
1320,HkY2wwA_cvTyxSllbsZDBA,11
1321,Hl2rhaKqVEW9R9MQvFHoxw,4
1322,HlQhkUaUyuNUlb6YbeZ2Gw,1
1323,HmAQq1Wbz2oAFX-KqTAM_A,43
1324,HoNW4YDuZrm8lWKeg8Kjwg,1
1325,HpBtca7A-1Y0r3dwlyJJ4A,23
1326,Hq8G2-cuY-H7D8cCvddn-w,1
1327,HqIKlhg6OKhpBfEvMwSIwA,19
1328,HuRTs9yugQCrf992v9og-g,1
1329,HyhMp9TjRdRn0VwkwiEOmw,2
1330,Hz79RV53noQOyKqLxyhm2w,5
1331,HzsPwtvOHBjPIG21L2IZzQ,2
1332,HzvKe4EbQF0Wtf_WzIcvQA,10
1333,I-Wdj0JxnvA4drpB_8Y3Hg,13
1334,I-nXCBw2-FyX7kx2SWo_-g,1
1335,I3O8SVX55w_yiHlx8wYKCw,2
1336,I4-91z3MQBoVA9F0o4xuGg,14
1337,I6p7h2fqfehRoh61NxDs2g,9
1338,I6xQSeXKnl1XYtK_b7FC3w,2
1339,I87L4B8-jzEAigaBlOBXWg,4
1340,I9i3z7F0eTOHql3oaVM9oQ,6
1341,IArnr62Nug-SgYEjSFn_DA,4
1342,IDQaKXffLa37mKBd9ZA8DA,3
1343,IDX16u7koeugNHfaNz0cgQ,1
1344,IE5fDmRa-fJBTuY9l4Yh-w,2
1345,IELgvnFekzCATrAklKbKiw,2
1346,IEMIHH9xHqQXljQiawNOVg,13
1347,IGkxbMVWcO1WrkJjdip4OA,5
1348,IHKxJ7FTJo2IubBQ6pLp-A,2
1349,IIrneqFRcQO3LrFxUfehSA,11
1350,IJd-qz5teyQpGlRyc-No8Q,2
1351,IKDXAKh3bpPTUkPrhm1kiw,2
1352,IKqVo1skSa2aubLfcUUlRg,1
1353,ILZfAtetYvpp0r0Xs8SoHQ,40
1354,IMBKOwYus-L_2dDfMvyxrQ,4
1355,IM_3-MyA6OVx6jRdvm6aXg,5
1356,IN3ysgB0iD2BuLf9eXqx_A,41
1357,INCSoC00keVK8tvF8Vx9dg,3
1358,INDDeB4YZJoGc-iN9FAZ0Q,3
1359,IO-LTp7iqxa9ad-pX9TJOA,7
1360,IPLhD9-uNVsqCiuu-JHv2A,5
1361,IQQGWKeS9Zl23DFOf3uDkw,1
1362,IT6haFD1WBfbAw02vW7EJw,5
1363,IU3kTm_zhxwn3wzwudEk5A,3
1364,IUz23f7npcOQXHqkbq-RUA,4
1365,IV6lwIcttDu0cZfuGt1PPA,1
1366,IVLxwoFx_zXuWJt3cEveAA,2
1367,IWKtGvVg4hqc9rWHjW8KoA,193
1368,IX8HB9zCZzmgWabMeC0ZEg,30
1369,IXahoHsWjGQiWKYFzADYYg,1
1370,IXxwnc5Nwgfj2gJ7Xf91Jw,3
1371,IYRVJKsAYjvNbEa0PGsS6Q,2
1372,IbOrNwCdMTd-eicZ9B2CiA,7
1373,Ic8AWI2pF49JhFRp7xiDxw,4
1374,IcJmRl4jTpqUBTczU8MpDw,1
1375,Icj9QzQxqvzOmPm_liAq1Q,8
1376,IdxT9uesTBjHSqpheabaYg,3
1377,IfX9MOeFSz8c9SO9o7RDvA,13
1378,IgticM29BbV8n9o-V8Ac8Q,4
1379,Ii3uJAL9P-g-jOA1K3wH7w,3
1380,IiwoP08d-ehTTJVWAHuJKw,2
1381,Ij00ADkSvmJrYrs9mFAkGA,1
1382,Ij9cL1cnKJphNs9bQnKWKw,3
1383,IjJF3mQZkMOGnElkTqrYxQ,1
1384,Ilnnpx9zvWbGAv1D5ZOHUw,14
1385,IoyamGmKao_hfQBvFKihyA,15
1386,IrHAhdmL9QH9g3NscAIsWA,31
1387,IuEhPBHUcJ1mI3RvF2YM1g,2
1388,IurqPmK_TqnKUKOnOsSu_A,3
1389,Iv5uLuPULugH4YG3nyNBcw,35
1390,Ix-KdYnJP_n5X4wLuLTlpQ,1
1391,IzOAFrYWu0Q7bFVQApZRBA,25
1392,J-DvKGLyM2yTmVULTQoPiQ,2
1393,J-cttEzXwStW1pE5olqsag,1
1394,J-lJ86wrmbRos2gyNVA0JQ,1
1395,J06dCKa-YPN_-JDkv1PzXw,1
1396,J0f1QBIhXn9ahLuCs0ssdQ,3
1397,J0mt5sn6TL-tpC2MzexetA,5
1398,J1hvF66Fu3C9-kC2b3fVTw,1
1399,J3-aXlcSCkONb_ccRpWE2g,2
1400,J35NNnIbB_Ya36OmRyUMHg,1
1401,J3jQbueIhG3-4TIPWDVvRA,6
1402,J4jW6wK3A-wuuqyTLL-J-g,3
1403,J5Rqkd6yg9nuKi_KfCSTAA,6
1404,J64Yg3hQJXSI-ipnfJUkiw,2
1405,J6TGHzwKKq5bqBR4_WsnUA,4
1406,J7As1iazdxHnXv03Ex8HDg,3
1407,J7BYUpUEnxCJBwXLrZXplQ,7
1408,J98un0Mv1u7n7MwRTCT1Wg,8
1409,JAHEbiWhHV_24Wwy4RR3gA,1
1410,JALVUxCfmv33jPhO7fLNHQ,18
1411,JC6X_gYZoP1ME4euN36QRg,13
1412,JC9jPWS9IX6xfX_9MiU4Cg,5
1413,JDF6Y7EBs8wf6LuydDIoJA,5
1414,JJ2rksehGQ-HXmxq3Z5ikA,7
1415,JJ2t086VsWHo_N-JLmEveQ,1
1416,JKcMeLcIQ-3VLi-PKmQF8A,2
1417,JKoMhoA9h2xqFEu9K7IbgA,1
1418,JMIXi-_UFWsfsrxFjXpN5Q,2
1419,JOl0r5J4bDfUb0lIU7awFg,1
1420,JOrQCMyvIYyGY3AjVrT2LA,4
1421,JPBHpiGDsdaXcfgtEcG1OQ,1
1422,JPakYUY-pQlDA9Pxev49CQ,2
1423,JQRCe4txf9BvBuWwpoYeMw,8
1424,JRDDK3KyhCJWytpAnhKV0w,1
1425,JRgQHe10kzQfYxMkScMJ3A,3
1426,JRrpo0ksfzeuJkfXDrVNUA,1
1427,JRuNDBOwKW0H73E5iD_uuw,1
1428,JS9BQFWeUu8j0JSLW0nMEQ,3
1429,JSqMkxFN_aVQ0uhtJRsJ4Q,1
1430,JTEn5A2Yk_p_a0IPX8zaWQ,1
1431,JUVfDPJFYiF5Cj67_a8Nbw,2
1432,JUcsBCeeyhepURQqkabSig,7
1433,JWM8neMfG5nSHKlyaftyzQ,9
1434,JYiYv9Qg43eUNm09W_1U0A,3
1435,JZLiqo1kXarANLZ5l_iSaw,3
1436,J_MTrJh69JoTRjGS-eAXRA,1
1437,JdSfUqjKHOyNE1Jtq2uiUw,1
1438,JfrWm0bWGeB9vM5alWTibg,1
1439,JgHSXMQqEiank_qIinmVRQ,6
1440,JhHrkQSmaRTK2Wb7CuoAGw,8
1441,JiXkY9Uj6XMEh100tRsXCw,1
1442,JjA9YGxiQ_igfM7IWzGryg,2
1443,JjYtyoEYnNw7mpXevHE_Ww,10
1444,JmI9nslLD7KZqRr__Bg6NQ,427
1445,JmVHS1JtH7MfyAmDOqGmCQ,14
1446,JmVzAez84dXSxjuol7a_jg,4
1447,JmZj7wzAJ7_4ksjG9WXdqw,30
1448,JnszDJ9e8VvOd6Z4zFDeIA,7
1449,Jo5G_-AN2S1Qv6ngeF79aw,6
1450,JoF0zVEvjp-Xy6HHmYzz8w,2
1451,JoK-7XRrjuzP7IJR2lCkOA,2
1452,Jp-dJNw-AhcBYjyVC72e3w,3
1453,Jp46qQ4SJ1RxMAyJQdITvQ,2
1454,JqNYF2EFzVmy3iUV9hsZrQ,2
1455,JrXxQKt-TuHG1-ZjZifa1A,35
1456,JrlWOpx0n6SgQQrZuv9u1Q,19
1457,Jt-UbfPKfIp5uM4vVCTswQ,1
1458,JtNVcqioJhS8GZ-If30oHg,49
1459,JtrOIfm4pIBEZgRIlwI_Jw,7
1460,JvvSsZOHG4uNH_a97ACtoA,8
1461,Jz43xcOBjHFrtuEa7AKrJw,2
1462,K19Mv4i_HrQEmXto9wb2hQ,15
1463,K1Lpljhul9wYqtm_43Qdxw,2
1464,K2G1gzYsN--_zcNBYb0SRw,2
1465,K2SnN2OH3rumvWdhAkVR0A,1
1466,K2gFytwAmi4ceulBLQixrw,1
1467,K3EWzNsfyQfaQ9Bbr9APVA,2
1468,K3hZsobTOC-pxZpLV-v9ZQ,1
1469,K49rGkhARrziyBjcBfxmbQ,2
1470,K4Q6wG84WjLJdXCYOSwX8w,1
1471,K5NLWFM5RP5HIM0jbZC2xA,5
1472,K7c6iEsJA55W32LqTKT7bw,1
1473,K7jOJ3ddscDeQHDHhU_r4g,13
1474,K8MWIwCrS5w-Dbi9UHOlhw,100
1475,K9BOYkyGfsdb_97w0YNwcw,3
1476,KBNvgl_CNXJ38Kd2WaqDCw,2
1477,KH9jRi01zb4--E_I9SPg6w,2
1478,KHAquuAAWJpfbFGbl7gY7Q,1
1479,KI1qlezy-003DvMgYK40nQ,6
1480,KIe2RpBkVGYXf6_NMdbDNQ,10
1481,KJdGFnn3CvkO7uDOg5cYbw,1
1482,KM7FZXr80aOheM4v3l1MYQ,5
1483,KMGWYDa4Y3VAnCrHHzAHWQ,1
1484,KMIGb4GJ6BcksShOdmneWA,16
1485,KMf8u4SlRPJdGxONYZuZmw,6
1486,KNBHGY4rQVuoHxZf_6ANuw,14
1487,KOoAdq_lPyXLdv1GTcO-MA,14
1488,KPgyqG3MyFUDK7GRbUg51A,33
1489,KQVoSteXJ1zgcSIm_kEfRg,5
1490,KS0Uon59PBcVJgzfsYRPdg,18
1491,KSfsaF9LNzwYEKQIfBhovg,1
1492,KTSAtbR_bYiBmoDKl5R43A,7
1493,KU71mMKTAAqkVGoN1x3Ijw,1
1494,KVGgdv6bZ1GCNIZOY0SPag,3
1495,KY4bn--If0q45L0dpfYZYQ,1
1496,KYjLcBY-Rijew5uL8hBVnQ,2
1497,K_FoujvpYuvTBz5hVxxoxQ,1
1498,Ka00H3EHLLiPNpMj1V4Hcw,52
1499,KaK48UIRUKmkylXcmhBXPA,3
1500,KaweYMItlrWgoIZCOgQU9Q,12
1501,Kb3ckrwMYyTkNKfJhxp_Jg,3
1502,Kce3l9cV0mldUaOajdIUlg,3
1503,Kd2e0VcU1QQlGMZcaqlpHw,4
1504,KfKUJwoXITFERSrqhtwVxA,1
1505,KgIsFGQUA0p_tmzE0I6IQQ,4
1506,KhJbZXkSs9VbY3dDmOlEqA,1
1507,KipaZIYaxIIRTU3qAaMKcw,2
1508,Kjdg4v1HsFBLCXFi5hDW8g,1
1509,KkgjW5_YlIapNn8hD0WZxA,2
1510,Kl1VsnHNdTWUjWZz1ZI06w,1
1511,Kmrd37-VYVdkpqfqntnA4w,2
1512,KmvHe0CjoQBi3h1QcIg4qQ,1
1513,KokCcoahHa2ajm-C_7bJrw,7
1514,KpPfiFyUW14DeAuRJugLyg,4
1515,KqhFnEQhpR6uHWvW4v_zyQ,3
1516,KsCaAYTK8Vz4ymc2FLKLCA,5
1517,Ku6IULgzx_VxZLYUeqRCgQ,2
1518,KujiKWbvBr2rnfENEqL42Q,6
1519,Kvp0Sqipj_1enNbL_6a0Rg,1
1520,Kx5YcgpOhA6AV4byNVMEHg,1
1521,KyQ-TDf1NLckEcsyR3jOJg,3
1522,Kyg7byW9rxNUbJV2KjHS9w,1
1523,Kz7q1Q_dfghuRM2S9IOvog,31
1524,KzCyiOcmnJR08P7PyJ4knQ,6
1525,L05TCZTgq50mrJfyIsGryA,1
1526,L1itFqphVDVB9o1_WlWjJA,1
1527,L2DONYpn0IjFvVGaZ9bZpg,7
1528,L2rs-zndfHOgIcqBrxApqw,1
1529,L3iHzME7qhwKFl_EaJO49Q,1
1530,L4-8JY-dDrLa_aRnO2QDTg,1
1531,L43EPcFl8HeM8D2SMObTSQ,9
1532,L4v7-i9PIOXr7hSyNIAzcg,4
1533,L50t7uygLUtON1aa1QUwBA,1
1534,L5WT0LBLR_M04_LWvuz4OQ,7
1535,L65LabyOfKn3pKXRrJ4FKw,1
1536,L6FtQD-TQskgSVfwsbUWDA,1
1537,L8IGnpsPFo69Dkb4WGddPw,2
1538,L8nTmBNH6gAzKJ0D4YVyng,1
1539,L9-ZDHI8nKx-4f30Dy2q5A,3
1540,L9DejSwWe6NRJOKgXJB07Q,1
1541,L9QBCDapQKzz8Th0gL1qvA,4
1542,LAiBt7LobYM_0_EQrSvK4A,33
1543,LAnCX5Z6xG40KEpPtpWeEQ,2
1544,LBllnW0QWsRXUe4RIOiT6Q,4
1545,LCHbcrurAGIEc1gPDgnvBw,2
1546,LD_r78sj2FLuTRZ-eHhi7A,2
1547,LEASX4wn1U1TAmwQfsDtIw,26
1548,LEb8qaA2aqAZhQc4yaUTEA,2
1549,LGQaDfMM20aRXIHbwXJp8w,7
1550,LHXisknIbUy_XtdEQc7x9w,62
1551,LJZrIlsx3DTP_y5vp0tKVg,9
1552,LKa4Oe8s8cmCpjq0gJz2qQ,1
1553,LKqMMy_ih7la9WpzFz7HQg,1
1554,LLPjL6EGrtsBlYOfZbhuqA,7
1555,LMF8i38OeeGlcwU-E5TIRw,3
1556,LMJvSLWuuMV79F01MwUeww,2
1557,LQXU-ZAzrPTYwlkL38QTQQ,4
1558,LTywGqbbdAlZr7R5vodlPw,13
1559,LUN6swQYa4xJKaM_UEUOEw,26
1560,LVKdUEcnFAPuLsfD_ahlRw,2
1561,LVTJoOohLqrMwc1AhGQyVA,1
1562,LWeE7K0MeDyNmWEXrrRlkw,1
1563,LWwAMZUiH6iBaL4a6jGRWw,16
1564,LYD333KHGeHroOLQ_pDXgw,11
1565,LYmhQG9_B6iSVISRnlSBAQ,1
1566,LcIHB4sWUKTnpBtvVx_W5A,8
1567,LcsuVBwIQlwk-YKIby3S4g,7
1568,Lefoh6YcX7Q8gG7GcLUTRw,2
1569,LgrGYXtuwumUODemA66VGQ,2
1570,Lhir-G9Ye304-Hy_YADCNA,2
