,business_id,total_ratings
28611,SWjKi3VJzq72d277NLSDCA,32
28612,SWmIqR3MUynDKBrPuNv6EQ,2
28613,SWpJG44iX0fw18zYZifcRA,2
28614,SWqd0p78uJQAlVS8rNg02Q,2
28615,SX5NA-yKCGR234vV1eaxZA,9
28616,SXAXzOwp0I2wiA1V3iMtbg,2
28617,SXDI0pwyqRlF-SEBc2alnw,6
28618,SXJEPy7Sye3wCsfxOxANuQ,2
28619,SXQEYB5qR_y8LNQUsGKHhA,6
28620,SXTEcNRfzOFwwI0nN4vsCw,37
28621,SXV_yKYUAFvQJirAhF0tWQ,24
28622,SXWLhxdcFCLPnF7AlFbg4g,23
28623,SXbezCVeHdTMywIUA0pyAA,2
28624,SXc-9ylzQmz_fUAXiQgUOA,9
28625,SXfb2X6nTPC-IPhPiIi4Ww,14
28626,SXgVJz5aIvbeCXWvg0ZuNg,30
28627,SXmVIiqItiHpacs1nnfiOQ,6
28628,SXnXItivyE3i3FQbydak-A,11
28629,SXr6ByM7UmUQ55qtOUMijg,17
28630,SXyGMj1rBHauU_MMLEsUfw,2
28631,SXzJL5egnVXurANcg-G28A,25
28632,SY7Jl-8yfYKD0USosR8MGw,4
28633,SYCZgUaw300ATawcdMEaMA,2
28634,SYDIRt3PSVl1flkWutLcqA,4
28635,SYExIal3fh3mS3kpoP9Ixg,14
28636,SYFU8LFTa9Oy6UHtxeyvsA,9
28637,SYGbbZlLk81_bOlBptbS7A,43
28638,SYGoFUdLLPyh1lZ9_nwOUA,8
28639,SYHBqzFwxHNsBmIoVW4ACw,2
28640,SYIzFLC5i8eCwSnhTLbIaw,2
28641,SYJq8ydGY9oStzpVuHu3uw,6
28642,SYKC66fxrtytQAIae9xd-Q,33
28643,SYKIUCvN9JdSkVampgccfA,17
28644,SYLlWyEfmkS0EPCv31-_cg,4
28645,SYMsg-87dlJEUB052R-bEQ,1
28646,SYOzI_Ooe-rXI3ZqCybwSQ,21
28647,SYPwKsDD6I_eoi3XlgcOBg,7
28648,SYRHkzfM3E2Pa9fq3T0WTQ,2
28649,SYa2j1boLF8DcGVOYfHPcA,22
28650,SYkUrHf0AIcLyYBGBDM8FA,5
28651,SYmlrGAfgHaKhHMn21y7Gw,4
28652,SYtvm5TWzdkh9iKZrWGa1g,3
28653,SYyp5hUnZim3uzJr7tnDmg,2
28654,SZ5KO1KNiwtrktKo5mpuLA,7
28655,SZ8wQ0u11V3gCkOI8JEVCQ,3
28656,SZD6OTT1cc-ZznfAoyKudw,3
28657,SZEFE5hL7aN5nM-A44iPwQ,173
28658,SZaL8OqqiQVaSeaqFnc5Cw,2
28659,SZldZinCvCRE6u92q0u0cA,2
28660,SZmei3pS7PxeIiPCQ5n3HQ,2
28661,SZmm3wOx_fcC2rblUVewGA,11
28662,SZpzMUdhh1xu2qlegzSyLg,17
28663,SZrrRRpbUgeJ1y5oe0jjlw,13
28664,SZxNQQiFzvS9qgodVWNcog,4
28665,S_02VqM-sXAY9kDhvGxXtw,4
28666,S_1VtaSWcMsWHSLN1gIk6Q,2
28667,S_1yoGqCyY57rdzFav67eg,2
28668,S_2RKwK3D7xAN3IoOdkLGw,1
28669,S_5VQYMMa4aD3NzgYLkvhg,57
28670,S_5s_J6Mrii2cAi4ylK30w,2
28671,S_9OaE_RBWBIXnUKvxJKsQ,22
28672,S_F4XmLUZFv9Uzbjy44_NA,5
28673,S_HGcJXKZ9_RSasDW_xivg,3
28674,S_L3qebVFHSAvrGUFcFXpQ,3
28675,S_PEroRv40j1In11gNH2LQ,33
28676,S_VE4sLb8Tu59VYIgwc5Sw,6
28677,S_VoH2qPxjm5l3MeuCgunw,3
28678,S_bG5WWbtNXhhY9Y0GTcSg,71
28679,S_iHjvDLLSTDYmmWu77AuQ,4
28680,S_jAqYXVGqNDB3wiaT-Iug,3
28681,S_o2Sizjs7xfsEaDfyFm8g,4
28682,S_srbyDzijK78-03u5XAZA,1
28683,S_uky2Fmr3aV48WFk8xpPA,1
28684,Sa4-TzGkHKzCA99ZdkPJYA,2
28685,Sa6ir2OM7Stqew5dPiHziA,2
28686,Sa9CLB_3GOhip2djM7Jp9g,6
28687,SaAIh36XncqFQanBhSQlEA,6
28688,SaBQcVm_qyRbiQBcVgAa1Q,2
28689,SaGyztBfvEHdDbfq8DYMQg,7
28690,SaL2YDKT96zHqxlaq7mJbw,16
28691,SaMsVqgCNProJ4ivjpPfcQ,1
28692,SaPAIB03qcyM8762fTXRRw,1
28693,SaTA8vxwlX-IYKRRRQbxFw,5
28694,SadLEDO0zJOGb0IxuhYjAg,1
28695,Sagzs4cd0ruWEK_T9DaFHg,6
28696,SaiduclstsnWUV7K7LDfsg,12
28697,Sal1p68qpTKkyd4Si8OH6g,13
28698,Sav4EJZSG7p--09DTHt5mg,1
28699,Sb17eJkjHLjcPKSbpmRxWQ,20
28700,Sb2a5N9gSLICYkMVSjszsA,5
28701,Sb5phEms3INo-nRJ338bUQ,17
28702,SbDCw4JBxkGxVbhF6vvw7A,3
28703,SbFWAF3Rhtb-vvl5WUqg_A,3
28704,SbGO5-BZ8ZEWfGI_B_z37A,2
28705,SbGo2hhUmm_61rRSOPsZGQ,3
28706,SbS0cnxFStrlidtwek6b6w,12
28707,SbZ8K8nYAF1fyRuLAzW09w,3
28708,SbbxTzYuMdW4dGgXBnT40Q,10
28709,SbjilQOgVveqEkhw5u7PFg,1
28710,SbqlNhbtfW6Wyj61vyWxUg,3
28711,SbvcKjiRv1_nWN2XHcgSfQ,9
28712,SbwUKzeMlSZs-mQt0lOGQw,12
28713,SbxJg9yYyIclmPDSur1FCQ,23
28714,Sc08tWE2M0HktBuUC_Ve0A,9
28715,Sc1_oOFYrC9rlGmYJdOBNA,2
28716,Sc2Wm4-KoDOdbGqgiHpMew,1
28717,Sc2_TGgW-qBj1nkkxBkeQQ,2
28718,Sc4pUTYgI7FQb1i8aa0csg,9
28719,ScF5qonkvqG96MUtHjOcww,1
28720,ScNo2XA1ZhsXjYiPVo-7oA,4
28721,ScQ5xymJBw8HuUoCF7y_VQ,18
28722,ScT2XD3TvieGPbTjCNplHg,2
28723,ScdtR67jO-p_ZIpVbZPRfw,53
28724,Sche8833EBv-CO_JBLZt2g,3
28725,Scjd6eKQ2zWiecxQcbGXIg,1
28726,ScjgvJi7ll3_9lnjOqTi1g,5
28727,ScjovI4ZoE8zdIF7LUJEOw,1
28728,Scub4d_tTkdD7g7QxcaaGg,2
28729,Sd0gP2r1OLIiFAyMW-sAYQ,4
28730,Sd1UqBycilIJO-m9Cmmz8g,2
28731,Sd6kNeNCpY3FkGF-RmjQHw,12
28732,Sd75ucXKoZUM2BEfBHFUOg,2
28733,SdEeTEv3tgXN-d_c4nhBNw,1
28734,SdGgFPQrIzFlsrcWQ8MKMA,18
28735,SdO1UHwE8Rjz3Pz2lBUa5w,75
28736,SdSpGzhdum5iQuiscqOUNA,1
28737,SdUBFhIzwpN5IZfcr9jc-g,1
28738,SddwUqxLDx_LsfDc4fQ-Zg,3
28739,Sdf4MDm_O0PyvnotIS2OUw,1
28740,SdqVhZDwk8c89EnXPhKndQ,2
28741,SdqpRXt5YUN14pgUmwhCpw,3
28742,Se-co1eXBho5A4YwMfKMIQ,46
28743,Se63tFm5tLlO5wuUlyww8Q,38
28744,Se7xRX2Ys3ab7kH3xUcFXw,1
28745,SeMczUVuKhVwruoJfrThtQ,3
28746,SeMgnNW76ob86w0_h62iVQ,14
28747,SeNOJ2zYHziptxLuiRINLg,130
28748,SeOQ32EwCxusSbSTwx4aRA,1
28749,SeQXxtKhqgr5SHw4VIjaLw,11
28750,SeQlCrKvyM2j8m_75gtouQ,17
28751,SeRG0f7jIS2Jq-CTZKqGoA,5
28752,Se_6Xj_Y0fi0s7K-B-Vi6Q,2
28753,Seq3iuRR5vThdVeXDc6Dnw,3
28754,Sezj70iiLc_Zl_-Eyr2eXg,1
28755,Sf2g8hq8l1iSgvK39kJBDA,3
28756,SfHE6qK6dT7wxX-Ow82tRg,28
28757,SfP326rcU5sjwGx_dQP2RQ,3
28758,SfTu3D-C8ePDZbnE6jknPQ,1
28759,Sfc8Haz2Yri8Mo1L0E0TsA,8
28760,Sfj3hnJQoiEhUi-pp4n1xQ,5
28761,Sfzr0Nb2T6mg9EyrFD9RaQ,2
28762,Sg36zmOvyPAmuz6vME56Vw,16
28763,Sg3qj0mhSEYX4Co3fVHHwQ,2
28764,Sg9R6OwNBq5Zf-kjiVBxuw,9
28765,SgEamhRcad2G2LKVo-nPAg,1
28766,SgEeVAVCVpDKvGem7g8fEQ,1
28767,SgEw4eNGSeP96OzfXf_79w,5
28768,SgFJaawsw9ATzuUmS7ho_w,6
28769,SgG5E7PUrCIsEMP0BVSlTg,12
28770,SgGsN9Uc8bSkE0p5IAkMAQ,1
28771,SgLr6EzoWrIjgl5VpB07rA,8
28772,SgPfkKWoG-23WMWQCT8ymg,10
28773,SgSVJWgMwFteYyz4OlHu9Q,54
28774,Sg_qo-g8nWyADZSYUxh_rA,26
28775,SgleOMvjLq3tMC1PrYwr-g,1
28776,SgmcmNsJQ8IQ6balS_kotw,18
28777,SgnkmDmuTUefJ96mZR0W-w,15
28778,SgoPKzmU5CjuD5ewuoJ7oQ,24
28779,SgoaYoNlyWGWxFAQYadl8Q,1
28780,SgtiWJIU94smnrKxa-cNUw,8
28781,SgwMaS67XFl8OWgm_Rkyzg,1
28782,Sgx9o-zgGbNGGcxDcVBW2A,1
28783,Sh-XzCG2pZ59g85kjROciw,15
28784,Sh4HWYY5gB0E7DpBs3GE3w,1
28785,Sh7ok5ymVZhFZ7GJXb6Ybg,2
28786,ShGGqJ0ugPw9N4yL7QlO-Q,1
28787,ShPDBEGOPMTP3LyVT5nMqw,5
28788,ShUREGiU1IjHuPYq4jVvng,26
28789,ShUh_MMkaVp_KXCtNjPvXA,11
28790,ShYv4mmgNwrStaFnje3uZQ,7
28791,Sh_Bj99g52SV9xJva-zYnw,1
28792,Sh_c-UZ8Tk_H1porVieNmA,19
28793,Shga7lyRNRFQWoFqTPUQCw,7
28794,ShlPoJpwWCrkUvYy6fUEow,1
28795,ShnXvNkJKsDIQaGJeM0L6w,2
28796,ShvyFmkiQAvRL9rS1_DEUg,6
28797,ShwzcV9YxWc3RsTzTIU0iQ,2
28798,Si69ECHUu28iyEtgZz_EBA,5
28799,Si9JA_FUpUSLekeMJc1Edg,4
28800,Si9KkvAA0uae6qrpofXHCg,2
28801,SiGtGUlCPuU2JdDdERyZww,1
28802,SiI9h3G708ozbpWUz12M5Q,1
28803,SiKTElhCaJGhAdySd7JSHA,19
28804,SiKr66AlgQWPqebYm5LfcQ,6
28805,SiO_ihxhQVn8AgqDN3GhgA,1
28806,Si_kJVwNSwSsNUHeBu3nvQ,26
28807,SieL_rcBX-azp4bDLMfO9w,4
28808,Sil_wnaQ7F29L4kV0IqC2Q,1
28809,Sip7oDGj_ixrHsNA0pxhUA,2
28810,SipHumArj5ZIIpltsWwQpQ,16
28811,SirdHmqK0LDKDQvJBYVLsA,9
28812,SitCGPChCqlHO3bfn4GKLA,1
28813,Sivr6qDvLo2yHewbMnBlFg,5
28814,Siwp36oHrWYiZkxbTZCgPQ,1
28815,Siy2WSCKgrlViLhYD5zjwA,1
28816,Sj4z3YI3qSiCULC4oTKdLQ,4
28817,SjLhCBgkEpZyRxXA7GgrgA,3
28818,Sja9RHq7FpwDcmfzbGfIxQ,6
28819,SjgeuBlgKER9yegpoxT99w,83
28820,Sji1k4-UjxiP89edhylX7g,1
28821,SjjyWMp91IZO2f4pgj5gCg,3
28822,SjmtOnyHgdKFDUkAuyPcMw,2
28823,SjmwP-IY0d4uMs295TyE-Q,1
28824,Sjvq8el5UkA0A60hh3NVUQ,4
28825,SjyIj--Ja60dQh5L-CWruA,15
28826,SjypHTj-E7aFZ1_TGV_daQ,9
28827,Sk0Ycurq7D083Qs8x65b_Q,37
28828,Sk0xBTYWuw1pWTO8syo_Dw,2
28829,SkO0Kd4_bO4VWTzCa_k8_g,78
28830,SkSkWld_ijmWVEDo9_ztKw,89
28831,SkZ7f-zFsKrthhhppDn6Tg,2
28832,Sk_goTnoF47baNHScn3LRA,2
28833,SkcYeiFlN5UFmOUnRQh7cQ,3
28834,SkdDestSlipSj43lYgskxg,12
28835,SkdUeI0AjCdSwqEVK7SiNQ,3
28836,SkdgjduPd1W1jzJBnJWRXQ,1
28837,SkiV_RLC0wy1fqWM2rBTHg,11
28838,SkjO4uWLRg4NF198ybX4DQ,1
28839,SknYYIK1rBNgYqNl4tYUPA,6
28840,SktLID5_ywSlgVE-h3NB3Q,24
28841,Sl42oSRXpwbjWd4V-Fxhaw,9
28842,SlBl7jXhgv85tkuoTz9IOw,3
28843,SlFJjH0qXIpV-XQ4-xbeMA,12
28844,SlHdikXqYHP0QT8zGkSDXg,1
28845,SlJ-QKT1KG7PfA0JZYKgHA,4
28846,SlNVQmdzHfMKI_uPQoC28A,2
28847,SlQNMsVEOSxN-ciIn93LOw,24
28848,SlVBhW2zSTlQitbEPJkoAA,2
28849,SlXPlhPcmptknTcGg2dTGA,3
28850,SlelFNxQz5PJbl6kkjI0OA,1
28851,SloPgHVOCd-3pMWvJ7znlw,3
28852,Slpd4sRuICx1cy2Etb-7ig,3
28853,SlumMeDPSsuoakY3RP2kVA,1
28854,SlziteUh3JAK_dP-VRtW7Q,1
28855,Sm2k1ijcnK17Ro5paN2_qQ,29
28856,SmC81VivEYb_ykiek_p1kA,2
28857,SmHuGnqBCjGg5e8QAkBTtA,6
28858,SmMPLkmGfaH0TKWN5PiqjQ,5
28859,SmWM51M3Vc5pLuZ3MscTew,3
28860,SmYGe2qXVsP8zXjhwJkNBw,3
28861,SmhrjxcsB-EIv8tAEHVqRA,1
28862,SmiyqJLBpijuiq4CfaKBxw,5
28863,SmizR7MLt-558FJJQRBBoQ,2
28864,SmkGXa3XVZTXV04IcBkwLg,10
28865,SmkYLXEYhzwUZdS6TAevHg,128
28866,Smnwx7z2abtuQmSFisUiOA,4
28867,SmoxqCnsGocwL3Zyn6wdkg,4
28868,SmrlGRspj2M3g8P9h-ulBw,3
28869,SmuBKELZUq--cqXvKVZnpg,7
28870,SmvbMiF0CX7EFveYPAhowQ,13
28871,Sn09Z4N9FpfoBbLBSJlB_A,4
28872,Sn4P9faQE6wZvK-WI4fRHg,25
28873,Sn6sKGagoqfP6Ecaj2IUlg,3
28874,SnD7fcwR4NR7Cgtx7Qm4ZQ,22
28875,SnG8MYf1ThNvC_1GpqR8oA,1
28876,SnMUTGhY2nW2Ldb0QJAjAg,15
28877,SnOVk0WN4BpW9NonUjcuew,2
28878,SnQ-RdBdE5VKlvve_GwUyA,3
28879,SnRJ97wHYu9An11uzXhIeQ,7
28880,SnZhLM5l_xonNL6FUNlUhA,1
28881,Sn_8iHhrU5lOX6kHkQYQdg,2
28882,Sn_DRNUXRVcLwOIeAwGPCg,1
28883,Snfb8_wVuswY0IdWgoWAKw,10
28884,Sni1LOEOs-mYUzLwl1qZWw,9
28885,SnpjfcOZyClpdsBDTr7zfg,3
28886,SnqzOHp_COcrQbNsuPuHwg,5
28887,SnsZFsVf1tQvBCPmhe8gGw,12
28888,SnsbzKC1CO7wuZsWi2TU2w,3
28889,So132GP_uy3XbGs0KNyzyw,133
28890,So2tr4GnhCMYeZvfJYRCEQ,1
28891,So52MxrZGy8bPpyDPQP-Lg,30
28892,SoCVWvr5f5lYJEY_62bgAw,10
28893,SoCjdgcYyj05tSPWz6MUXg,13
28894,SoHUx_IhzWEZH5sAsTQDYw,5
28895,SoOT1ujHPnD9as-1nktN0Q,2
28896,SoPVLaoQlHuoZlt4fQBXTw,8
28897,SoUlHQO5jZf2XFHr8g2CTA,16
28898,So_VSzbyBHfEIr5hEHn7Gg,8
28899,SoizS2lQDBhRlidziCYZcg,1
28900,Sopn2pODJej3xllcPjTu-w,7
28901,SormG5HwTFhWrPk8Uog0dw,5
28902,SotrpltgrAJBqNGZlbYUNA,70
28903,Sou1ICmgZagITpCSZxMOHA,1
28904,Sovgwq-E-n6wLqNh3X_rXg,174
28905,Sp32-I-Ej0CBVJvFCghyPw,5
28906,Sp7JQ7O8aaNatAgEwAFTfg,11
28907,Sp8DfXkAlaAACI2WQrvhIQ,1
28908,Sp8dpnVOh0SG4_4A3IOT_w,12
28909,SpA1lMSdkt3gC6BorP3ygA,2
28910,SpCVf25ya5jsHItdkpBpUg,8
28911,SpDSWxO4rLUCRAa3K6wC1Q,14
28912,SpGlMSBHPURVqJW7m4bdrA,3
28913,SpTBdWHuqpX-fXpPANHsJA,2
28914,SpXBHrRfXJdocVkQa16zxg,6
28915,Spa_PAUu1wyPiwqTjjv6Lg,11
28916,SpbPdiwwcBtr8C12l85oqg,2
28917,SpeZAJN0ACO_m3Z4mcqwpA,13
28918,SpgOmwBwJuA3GOIDHqZCYw,6
28919,SpiM8OA4rCqH-NsgSGTCrw,1
28920,SpkwuDQChxHlNwfnx7OWUA,12
28921,Sprz0WeRtIfzW87qpFog7Q,1
28922,Sq3LblLJhmYyo8wXFdOtbg,2
28923,Sq7BouKjTovLesy6qewv5A,1
28924,SqGY66bcJ2Tr5-egm5WvNQ,3
28925,SqI_O0IF4k5n3lND2ch6ag,5
28926,SqL19z7A7LB91RkWWwWvnQ,40
28927,SqTAlszocy9n2ExQWRVSgg,12
28928,SqVIolLCBmQYyKeai3pCTg,8
28929,SqW3igh1_Png336VIb5DUA,1
28930,SqdaY4rEgFh51SbWrj3Wqw,2
28931,Sqhue_kRrNXmp0gw_Kjy3A,8
28932,SqoscicPMzL5mJC5JNaD0w,3
28933,Sqwa2aNwnqCmc95gVWQ9bA,14
28934,SqxIx0KbTmCvUlOfkjamew,63
28935,SqxYhx0znOqCfaVIc7c-FA,1
28936,SqyrdouumI_-hgRZ5qGNAw,2
28937,Sr-DO1Nt8X4I4Pjxapwz-g,11
28938,Sr-TfSJOxrcnByDPeAzQLQ,14
28939,Sr-_q9OcQCmbkjMxZhHgjw,11
28940,Sr1b1EK8Ky_c3hCzvjtftw,3
28941,Sr2grhwYTD2RXyWd-ioBWA,2
28942,Sr6IKaj69NFT8R9jeQ3nbA,3
28943,SrCJQDmIRGxXll9d_RkR3A,15
28944,SrIlbndBJKTJcWNF-fLP7Q,15
28945,SrJzeMfurXIDXah0Y8fGRA,8
28946,SrLV2Ymn39DZsKjyYHdaBA,5
28947,SrTFTykMa0oMUWbJxXGcQw,3
28948,SrWQxg2-eJsH5weJSWRzoA,4
28949,Srl3TFbOAfa-9_1m_wK6xQ,1
28950,SroNv7rxfvTSknip7JoIxg,3
28951,Sry_u4nONZmLLcGOc2t2uQ,12
28952,Ss37i4feOgX1N3Z_h5wy9A,17
28953,Ss6J7HFhMCxoq7M8wXqc8A,4
28954,SsAWv3zA6lvLOYMfyaP3fw,2
28955,SsBi4mjcfsQJUMkyQlgg1Q,23
28956,SsJAn_JvZC4cbAg_eHUGpw,2
28957,SsM2b6A-FyFvxANBqAzpYg,1
28958,SsN-SaGGkJn2Qm-jSDQ4aQ,149
28959,SsNwqMQl0tQrZ5MvBVnceA,1
28960,SsR3VcY5HYhn_R5pXgx-MA,2
28961,SsSfeftxVU-VfM2jkoIiCA,5
28962,Ssa6XY_RdDRRB9wuVIeIWw,45
28963,SsaMUITDxiXycdYPok9miw,1
28964,SsgVFuslMoArNoVBEsfl4A,4
28965,SshyGwzJBRZYif_GRcva1A,5
28966,Ssm_zqR0twBKNXA4kVnpOg,2
28967,SsmnTVANuQPPrG87uCXnog,6
28968,Ssp1DHeI6llZN3rasFbClw,1
28969,SspR8JrDvf4OAa5aOq7I_g,2
28970,St9cJ47L0WidZTXRuCFhOA,17
28971,StFkwexlCzDRpMOe_4YnWw,11
28972,StHIEfGYRgh__T3hVgNgNQ,5
28973,StJX1EMWre9a6HI-tRbuhQ,8
28974,StNAnvyhVISULAFmO_Ke1Q,70
28975,StRX1019jguRr9XuGX2FZQ,6
28976,StSCYcx3VhHnm4k9lxn9Kw,1
28977,StSjdqBbR8cybOGfB8QF1A,4
28978,StW-bPe_8nnuLI9S2Bgf1w,1
28979,StWSgLnWkuSocMbMcwEQkw,2
28980,StiVCEQ7Z2BSF6eaWH5KeA,1
28981,StjUke9uj6T6qB4hpyzMMA,31
28982,StjoUqNzKRRuPAdMFfoVug,2
28983,StnWWcLsXBAhEqsbQkZgiw,5
28984,StnuRUR2j_ISkC8bX4SUDQ,6
28985,Sto6KnOIvZAhSbLg5sZBKg,3
28986,SttBzWkDkCs6LSidhcHFnQ,1
28987,StzNuzqg25fLRWIzvpwaJA,2
28988,StzhG702lMPU_1Z7XZgxSg,20
28989,SuBjXWCkIzf6IP6NpuEPAg,2
28990,SuMi4hxed5qk-M8IklFg8Q,35
28991,SuQpsHxcxCAB8kxPEIXiBg,5
28992,SuRN663okgCMDWX6EUXquA,1
28993,SuRxV4YkPsvyyqK57On0rQ,34
28994,SuVKjPx6ymSiro1hotID_Q,3
28995,SubDWJhpXWLs-TMNQxE67Q,1
28996,SubU06ukjbsj1F_e09_maQ,7
28997,SucJwTrxbA0ko8V0HddGzg,7
28998,SueEpC916vd8Lo3Lyl9_pQ,72
28999,SurnOSM2bVVN4-Js3G23RQ,173
29000,SuugmVDsQ8YhfdOJYSuSmw,28
29001,Suy2V5n_w8uzsXTdDdtCnA,17
29002,Sv0mCDEF0-V-HGR0nk5Egg,14
29003,Sv1XtPN-utoenqdIn9ZMyQ,27
29004,Sv2fI4_zRk1a9uHQdh9B4g,4
29005,Sv5AeTtAjMvDim7GCgvvjg,1
29006,SvBYXF90-eqcxD8sAHzZfw,3
29007,SvCjBtbN1cKElDKPTw9dOA,59
29008,SvHAczHxIJ00QlJ9ovQR8g,127
29009,SvHsyi0raKxQio16sYjbPg,3
29010,SvM1d4a5OrUIo_i3uzVRxw,2
29011,SvNzj0dE6UMFfp55bIze_A,31
29012,SvUvVEr9cTjS-PJQ9MuckQ,4
29013,SvVtcl-T6vKK1-a2NL6VBA,6
29014,SvW3WsatQWvR8c1iwAD_QA,3
29015,SvksqrPuuincvQq5A4ObXw,14
29016,SvlTuwslYKdqvqWtDe2dgA,38
29017,SvoIBKec8s1kOARX_3EKXw,5
29018,SvoK6xMd6l8IOSGzPbseww,5
29019,Svsud1uD0I_KcZpSATmgkA,12
29020,SvtGJU29odIWDEQUjjV64g,3
29021,SvuAeF13oi1pGi7YbZxtjA,2
29022,SvvlCUw6dzQM1uB6-y-ehA,7
29023,SvwqydYYKQGPaosBzXi5Pg,2
29024,SvxSoyZn0WW0c7bFLIYfMA,5
29025,Sw-OqRcaKL8pG5sqIa9p4w,5
29026,Sw9KcfnairCFWJa9x6v25Q,1
29027,SwAZBCyFtVo_8vkRbJhdkA,154
29028,SwDUtgSSrp37KoC19PhopA,4
29029,SwNYwAqyTEksiCzORkkC8A,3
29030,SwR7N8LjiSb0d4GWCCIKdA,5
29031,Swezz8vG_9woCkV30kdgKA,11
29032,SwfyC2ZZXLWwiw8P0RuMAg,1
29033,SwgyTup27JbtOwYBoGIA1w,2
29034,SwlY-14bP08sG248yfoBgQ,2
29035,SwrRrGM-clSCBqC9aZJ1KQ,20
29036,Swv8ldsGQvPHZbPebU5ZOw,1
29037,Swwm6ALeYYLhsYGx5y1rWw,3
29038,SwxRIcrDe4Pyzbs8VoYEJg,2
29039,SwxWDOD9lPpb3veSeVafIA,15
29040,Sx4aZlryBbLsjr8eQngEqA,3
29041,Sx6u-sZlDxVMoCBvto1NYA,2
29042,SxBcNL3QfbT8_jg8kVtzsQ,2
29043,SxC7gGLEZ8B3ooj1Qtjz5w,6
29044,SxGN0eaBvTBL01l5H_YrXw,3
29045,SxQNPLf_wcmQvk2QFqQG_w,6
29046,SxRcVG-_gkX63y8cRSCLcw,1
29047,SxS_XL_yi9c004nXvBuSjA,6
29048,SxelcKtJlN6X2Vlak0wXHw,26
29049,SxjNgkzAlUG-wt2rSbc2HQ,32
29050,SxuD7iY8QO88PNbSdNmNKg,3
29051,SxvKjtbq5qRlFoXrU8Bo9Q,35
29052,SxveFw9GQ4clHXhH1ptzhA,2
29053,Sxx0E2KvnNCSqlIhbD0l_g,72
29054,Sy36Js6xGWQqpi9K6nlYgg,5
29055,Sy75QB18Sv-xNp8FoA8KvQ,95
29056,Sy9XPnOgEr7PemrYPWB7yw,1
29057,SyC813YCMONo7dnQ9aUmCQ,2
29058,SyDQXZVP2eRxirFmsD-p1A,8
29059,SyHWWWyrDRntFRQY3TGBSA,4
29060,SyXRHl0ewl-Yu2mkf1EZfw,4
29061,SyZrGn035h1QgA9CY0eq2Q,4
29062,SycXTaA4MeJZuDK4Y1owDQ,45
29063,SyiS_vpTUJ3uDNtBNN8umQ,2
29064,SykyXR8BFiBRH9ON-Kj9kg,1
29065,SyxHyAqVEacDlXC1yEMv0A,1
29066,Syy4Gr1JrxICbiDm64go3Q,12
29067,SyzmdHL5CW0lEeOl86kABw,1
29068,Sz6edL-Ya2rxnjjjrv8Gdg,4
29069,SzB85-8tmDEvoapZSDTBkQ,27
29070,SzBpr6or7BQcjc-e3ARLjw,24
29071,SzCpJinX5vYbayhZ6tVP8w,3
29072,SzEaW5ukiA1RtadsLSvquw,1
29073,SzHP4_x-ECuBDVK6npb-Ow,7
29074,SzI7eYjq0hMEqQlWh3UYpQ,9
29075,SzIab7_cVAT74FT2RNJ4_g,1
29076,SzRcfEpCCOPPxTsw1ljZLQ,1
29077,SzTK3GPoFIkb6k322f1Mmw,6
29078,SzTbr5cAfX9j8DFhIn7sDQ,10
29079,SzZXyEAWLkiVfK8I9oltKw,9
29080,SzaXTw4F1zk5qD3HVgUcfw,1
29081,Szb2I5CMW-vndUF_KS8H2A,1
29082,SzcCJJmreMlWCsNjupdVAA,110
29083,Szcr-yMxq76zRaSTUapAcw,2
29084,SzfC5CWkFRap2X4bG_CtPg,2
29085,SzhD5J80IhpyeBftzQ950Q,3
29086,Szi29P4JjNiHUgEdaJD77w,9
29087,Szl3MsKnwryJGYuPRPMaIg,6
29088,SzlzAjBwFcdbOwRPjNxaxw,27
29089,SztouyS8L1dnunw8EDhRZg,2
29090,SzxOy1hNMGeZPnhzbhMSog,9
29091,SzzrUeJGnl_LQAJXMK8wQw,56
29092,T-0707ku9Ovt-Y8fLA2TrA,6
29093,T-1A_7-XHCv8XDXaMIlefA,13
29094,T-4MZRvKlF3VLDcjCqqFEg,18
29095,T-Im6cn0zGmIFmeKdH1WbA,11
29096,T-KniGykrZ46ZC9plOTspw,95
29097,T-OuUSSzWgrMCv9TUX3epg,2
29098,T-Q3Vvz0yqduFJowSzL--Q,1
29099,T-Syj3-lGhkx3Ql7_B_QGw,1
29100,T-TES2u1IA2THb8uBhNdCA,12
29101,T-Wp-KUYA5pieXl7q6oRqg,3
29102,T-Y-18idyUMTc2_StnC7PA,17
29103,T-_xEyoDPAKV-I6iQlbKWA,5
29104,T-a4HuTSELZ3qm_nos_Qtg,9
29105,T-eEjmbEeQ53ezioW_9vxQ,24
29106,T-jZ7he52Vog3pL2zAjSoQ,1
29107,T-lO5VHHDFhjh7c-zLe4Og,13
29108,T-m667xSiQysC_mokXM0yA,2
29109,T-wMyzceWqPDjZG_U6czPg,2
29110,T-wer_1iIXs692gYrTriDg,11
29111,T-xnbRI5waBsqukYLed82A,8
29112,T00dMi_gQdyQkE9GKJFVSQ,5
29113,T05HHKMcvY6KqyiQBksX_Q,1
29114,T07NQ5miw4ktFJO3vsgAEw,9
29115,T0JJDyxV7sSk3kuSWGKvcg,1
29116,T0NKethAB-FFR05EeZCzuA,13
29117,T0Uw6vwwfO3el29wBoDamQ,171
29118,T0V6pK7kJWTrTiB788ED6g,1
29119,T0buZ5_j2z6-L5LM02qKpQ,6
29120,T0dN9-NfwF_YD2fSQRu9AQ,7
